Title,City,Location,Bedrooms,Price_INR,Area_sqft,Price_per_sqft,Estimated_Monthly_Rent,Gross_Rental_Yield_%,Annual_Rent,Annual_Expenses,NOI,Cap_Rate_%,Down_Payment,Loan_Amount,Monthly_EMI,Annual_EMI,Annual_Cash_Flow,Cash_on_Cash_%,ROI_5_Year_%
1 BHK Apartment in Malad,Mumbai,Malad,1 BHK,12000000.0,550.0,21818.18181818182,36000.0,3.6,432000.0,129600.0,302400.0,2.52,2400000.0,9600000.0,83311.03040309127,999732.3648370953,-697332.3648370951,-29.055515201545628,-37.0
1 BHK Apartment in Thane,Mumbai,Thane,1 BHK,12000000.0,650.0,18461.53846153846,36000.0,3.6,432000.0,129600.0,302400.0,2.52,2400000.0,9600000.0,83311.03040309127,999732.3648370953,-697332.3648370951,-29.055515201545628,-37.0
1 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,1 BHK,12000000.0,510.0,23529.41176470588,36000.0,3.6,432000.0,129600.0,302400.0,2.52,2400000.0,9600000.0,83311.03040309127,999732.3648370953,-697332.3648370951,-29.055515201545628,-37.0
1 BHK Apartment in Kandivali,Mumbai,Kandivali,1 BHK,12000000.0,325.0,36923.07692307692,36000.0,3.6,432000.0,129600.0,302400.0,2.52,2400000.0,9600000.0,83311.03040309127,999732.3648370953,-697332.3648370951,-29.055515201545628,-37.0
1 BHK Apartment in Chembur,Mumbai,Chembur,1 BHK,12000000.0,1750.0,6857.142857142857,36000.0,3.6,432000.0,129600.0,302400.0,2.52,2400000.0,9600000.0,83311.03040309127,999732.3648370953,-697332.3648370951,-29.055515201545628,-37.0
2 BHK Apartment in Chembur,Mumbai,Chembur,2 BHK,12000000.0,1750.0,6857.142857142857,36000.0,3.6,432000.0,129600.0,302400.0,2.52,2400000.0,9600000.0,83311.03040309127,999732.3648370953,-697332.3648370951,-29.055515201545628,-37.0
2 BHK Apartment in Andheri,Mumbai,Andheri,2 BHK,12000000.0,900.0,13333.333333333334,36000.0,3.6,432000.0,129600.0,302400.0,2.52,2400000.0,9600000.0,83311.03040309127,999732.3648370953,-697332.3648370951,-29.055515201545628,-37.0
1 BHK Apartment in Andheri,Mumbai,Andheri,1 BHK,12000000.0,900.0,13333.333333333334,36000.0,3.6,432000.0,129600.0,302400.0,2.52,2400000.0,9600000.0,83311.03040309127,999732.3648370953,-697332.3648370951,-29.055515201545628,-37.0
1 BHK Apartment in Bandra,Mumbai,Bandra,1 BHK,12000000.0,550.0,21818.18181818182,36000.0,3.6,432000.0,129600.0,302400.0,2.52,2400000.0,9600000.0,83311.03040309127,999732.3648370953,-697332.3648370951,-29.055515201545628,-37.0
2 BHK Apartment in Goregaon,Mumbai,Goregaon,2 BHK,14000000.0,900.0,15555.555555555557,42000.0,3.6,504000.0,151200.0,352800.0,2.52,2800000.0,11200000.0,97196.2021369398,1166354.4256432778,-813554.4256432778,-29.055515201545635,-37.0
2 BHK Apartment in Malad,Mumbai,Malad,2 BHK,14000000.0,550.0,25454.545454545456,42000.0,3.6,504000.0,151200.0,352800.0,2.52,2800000.0,11200000.0,97196.2021369398,1166354.4256432778,-813554.4256432778,-29.055515201545635,-37.0
2 BHK Apartment in Thane,Mumbai,Thane,2 BHK,14000000.0,650.0,21538.46153846154,42000.0,3.6,504000.0,151200.0,352800.0,2.52,2800000.0,11200000.0,97196.2021369398,1166354.4256432778,-813554.4256432778,-29.055515201545635,-37.0
2 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,2 BHK,14000000.0,510.0,27450.980392156864,42000.0,3.6,504000.0,151200.0,352800.0,2.52,2800000.0,11200000.0,97196.2021369398,1166354.4256432778,-813554.4256432778,-29.055515201545635,-37.0
2 BHK Apartment in Kandivali,Mumbai,Kandivali,2 BHK,14000000.0,325.0,43076.92307692308,42000.0,3.6,504000.0,151200.0,352800.0,2.52,2800000.0,11200000.0,97196.2021369398,1166354.4256432778,-813554.4256432778,-29.055515201545635,-37.0
1 BHK Apartment in Malad,Mumbai,Malad,1 BHK,14000000.0,550.0,25454.545454545456,42000.0,3.6,504000.0,151200.0,352800.0,2.52,2800000.0,11200000.0,97196.2021369398,1166354.4256432778,-813554.4256432778,-29.055515201545635,-37.0
1 BHK Apartment in Thane,Mumbai,Thane,1 BHK,14000000.0,650.0,21538.46153846154,42000.0,3.6,504000.0,151200.0,352800.0,2.52,2800000.0,11200000.0,97196.2021369398,1166354.4256432778,-813554.4256432778,-29.055515201545635,-37.0
1 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,1 BHK,14000000.0,510.0,27450.980392156864,42000.0,3.6,504000.0,151200.0,352800.0,2.52,2800000.0,11200000.0,97196.2021369398,1166354.4256432778,-813554.4256432778,-29.055515201545635,-37.0
1 BHK Apartment in Kandivali,Mumbai,Kandivali,1 BHK,14000000.0,325.0,43076.92307692308,42000.0,3.6,504000.0,151200.0,352800.0,2.52,2800000.0,11200000.0,97196.2021369398,1166354.4256432778,-813554.4256432778,-29.055515201545635,-37.0
1 BHK Apartment in Chembur,Mumbai,Chembur,1 BHK,14000000.0,1750.0,8000.0,42000.0,3.6,504000.0,151200.0,352800.0,2.52,2800000.0,11200000.0,97196.2021369398,1166354.4256432778,-813554.4256432778,-29.055515201545635,-37.0
2 BHK Apartment in Chembur,Mumbai,Chembur,2 BHK,14000000.0,1750.0,8000.0,42000.0,3.6,504000.0,151200.0,352800.0,2.52,2800000.0,11200000.0,97196.2021369398,1166354.4256432778,-813554.4256432778,-29.055515201545635,-37.0
2 BHK Apartment in Andheri,Mumbai,Andheri,2 BHK,14000000.0,900.0,15555.555555555557,42000.0,3.6,504000.0,151200.0,352800.0,2.52,2800000.0,11200000.0,97196.2021369398,1166354.4256432778,-813554.4256432778,-29.055515201545635,-37.0
1 BHK Apartment in Andheri,Mumbai,Andheri,1 BHK,14000000.0,900.0,15555.555555555557,42000.0,3.6,504000.0,151200.0,352800.0,2.52,2800000.0,11200000.0,97196.2021369398,1166354.4256432778,-813554.4256432778,-29.055515201545635,-37.0
1 BHK Apartment in Bandra,Mumbai,Bandra,1 BHK,14000000.0,550.0,25454.545454545456,42000.0,3.6,504000.0,151200.0,352800.0,2.52,2800000.0,11200000.0,97196.2021369398,1166354.4256432778,-813554.4256432778,-29.055515201545635,-37.0
1 BHK Apartment in Borivali,Mumbai,Borivali,1 BHK,14000000.0,650.0,21538.46153846154,42000.0,3.6,504000.0,151200.0,352800.0,2.52,2800000.0,11200000.0,97196.2021369398,1166354.4256432778,-813554.4256432778,-29.055515201545635,-37.0
1 BHK Apartment in Malad,Mumbai,Malad,1 BHK,16000000.0,550.0,29090.90909090909,48000.0,3.6,576000.0,172800.0,403200.0,2.52,3200000.0,12800000.0,111081.37387078836,1332976.4864494605,-929776.4864494604,-29.055515201545635,-37.0
1 BHK Apartment in Thane,Mumbai,Thane,1 BHK,16000000.0,650.0,24615.384615384617,48000.0,3.6,576000.0,172800.0,403200.0,2.52,3200000.0,12800000.0,111081.37387078836,1332976.4864494605,-929776.4864494604,-29.055515201545635,-37.0
1 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,1 BHK,16000000.0,510.0,31372.549019607843,48000.0,3.6,576000.0,172800.0,403200.0,2.52,3200000.0,12800000.0,111081.37387078836,1332976.4864494605,-929776.4864494604,-29.055515201545635,-37.0
1 BHK Apartment in Kandivali,Mumbai,Kandivali,1 BHK,16000000.0,325.0,49230.769230769234,48000.0,3.6,576000.0,172800.0,403200.0,2.52,3200000.0,12800000.0,111081.37387078836,1332976.4864494605,-929776.4864494604,-29.055515201545635,-37.0
1 BHK Apartment in Chembur,Mumbai,Chembur,1 BHK,16000000.0,1750.0,9142.857142857143,48000.0,3.6,576000.0,172800.0,403200.0,2.52,3200000.0,12800000.0,111081.37387078836,1332976.4864494605,-929776.4864494604,-29.055515201545635,-37.0
2 BHK Apartment in Thane,Mumbai,Thane,2 BHK,16000000.0,650.0,24615.384615384617,48000.0,3.6,576000.0,172800.0,403200.0,2.52,3200000.0,12800000.0,111081.37387078836,1332976.4864494605,-929776.4864494604,-29.055515201545635,-37.0
2 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,2 BHK,16000000.0,510.0,31372.549019607843,48000.0,3.6,576000.0,172800.0,403200.0,2.52,3200000.0,12800000.0,111081.37387078836,1332976.4864494605,-929776.4864494604,-29.055515201545635,-37.0
2 BHK Apartment in Kandivali,Mumbai,Kandivali,2 BHK,16000000.0,325.0,49230.769230769234,48000.0,3.6,576000.0,172800.0,403200.0,2.52,3200000.0,12800000.0,111081.37387078836,1332976.4864494605,-929776.4864494604,-29.055515201545635,-37.0
2 BHK Apartment in Chembur,Mumbai,Chembur,2 BHK,16000000.0,1750.0,9142.857142857143,48000.0,3.6,576000.0,172800.0,403200.0,2.52,3200000.0,12800000.0,111081.37387078836,1332976.4864494605,-929776.4864494604,-29.055515201545635,-37.0
2 BHK Apartment in Andheri,Mumbai,Andheri,2 BHK,16000000.0,900.0,17777.777777777777,48000.0,3.6,576000.0,172800.0,403200.0,2.52,3200000.0,12800000.0,111081.37387078836,1332976.4864494605,-929776.4864494604,-29.055515201545635,-37.0
1 BHK Apartment in Andheri,Mumbai,Andheri,1 BHK,16000000.0,900.0,17777.777777777777,48000.0,3.6,576000.0,172800.0,403200.0,2.52,3200000.0,12800000.0,111081.37387078836,1332976.4864494605,-929776.4864494604,-29.055515201545635,-37.0
1 BHK Apartment in Bandra,Mumbai,Bandra,1 BHK,16000000.0,550.0,29090.90909090909,48000.0,3.6,576000.0,172800.0,403200.0,2.52,3200000.0,12800000.0,111081.37387078836,1332976.4864494605,-929776.4864494604,-29.055515201545635,-37.0
1 BHK Apartment in Borivali,Mumbai,Borivali,1 BHK,16000000.0,650.0,24615.384615384617,48000.0,3.6,576000.0,172800.0,403200.0,2.52,3200000.0,12800000.0,111081.37387078836,1332976.4864494605,-929776.4864494604,-29.055515201545635,-37.0
2 BHK Apartment in Bandra,Mumbai,Bandra,2 BHK,16000000.0,550.0,29090.90909090909,48000.0,3.6,576000.0,172800.0,403200.0,2.52,3200000.0,12800000.0,111081.37387078836,1332976.4864494605,-929776.4864494604,-29.055515201545635,-37.0
2 BHK Apartment in Borivali,Mumbai,Borivali,2 BHK,16000000.0,650.0,24615.384615384617,48000.0,3.6,576000.0,172800.0,403200.0,2.52,3200000.0,12800000.0,111081.37387078836,1332976.4864494605,-929776.4864494604,-29.055515201545635,-37.0
2 BHK Apartment in Powai,Mumbai,Powai,2 BHK,16000000.0,510.0,31372.549019607843,48000.0,3.6,576000.0,172800.0,403200.0,2.52,3200000.0,12800000.0,111081.37387078836,1332976.4864494605,-929776.4864494604,-29.055515201545635,-37.0
2 BHK Apartment in Thane,Mumbai,Thane,2 BHK,18000000.0,650.0,27692.30769230769,54000.0,3.6,648000.0,194400.0,453600.0,2.52,3600000.0,14400000.0,124966.5456046369,1499598.547255643,-1045998.547255643,-29.05551520154564,-37.0
2 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,2 BHK,18000000.0,510.0,35294.117647058825,54000.0,3.6,648000.0,194400.0,453600.0,2.52,3600000.0,14400000.0,124966.5456046369,1499598.547255643,-1045998.547255643,-29.05551520154564,-37.0
2 BHK Apartment in Kandivali,Mumbai,Kandivali,2 BHK,18000000.0,325.0,55384.61538461538,54000.0,3.6,648000.0,194400.0,453600.0,2.52,3600000.0,14400000.0,124966.5456046369,1499598.547255643,-1045998.547255643,-29.05551520154564,-37.0
2 BHK Apartment in Chembur,Mumbai,Chembur,2 BHK,18000000.0,1750.0,10285.714285714286,54000.0,3.6,648000.0,194400.0,453600.0,2.52,3600000.0,14400000.0,124966.5456046369,1499598.547255643,-1045998.547255643,-29.05551520154564,-37.0
2 BHK Apartment in Andheri,Mumbai,Andheri,2 BHK,18000000.0,900.0,20000.0,54000.0,3.6,648000.0,194400.0,453600.0,2.52,3600000.0,14400000.0,124966.5456046369,1499598.547255643,-1045998.547255643,-29.05551520154564,-37.0
1 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,1 BHK,18000000.0,510.0,35294.117647058825,54000.0,3.6,648000.0,194400.0,453600.0,2.52,3600000.0,14400000.0,124966.5456046369,1499598.547255643,-1045998.547255643,-29.05551520154564,-37.0
1 BHK Apartment in Kandivali,Mumbai,Kandivali,1 BHK,18000000.0,325.0,55384.61538461538,54000.0,3.6,648000.0,194400.0,453600.0,2.52,3600000.0,14400000.0,124966.5456046369,1499598.547255643,-1045998.547255643,-29.05551520154564,-37.0
1 BHK Apartment in Chembur,Mumbai,Chembur,1 BHK,18000000.0,1750.0,10285.714285714286,54000.0,3.6,648000.0,194400.0,453600.0,2.52,3600000.0,14400000.0,124966.5456046369,1499598.547255643,-1045998.547255643,-29.05551520154564,-37.0
1 BHK Apartment in Andheri,Mumbai,Andheri,1 BHK,18000000.0,900.0,20000.0,54000.0,3.6,648000.0,194400.0,453600.0,2.52,3600000.0,14400000.0,124966.5456046369,1499598.547255643,-1045998.547255643,-29.05551520154564,-37.0
1 BHK Apartment in Bandra,Mumbai,Bandra,1 BHK,18000000.0,550.0,32727.272727272728,54000.0,3.6,648000.0,194400.0,453600.0,2.52,3600000.0,14400000.0,124966.5456046369,1499598.547255643,-1045998.547255643,-29.05551520154564,-37.0
1 BHK Apartment in Borivali,Mumbai,Borivali,1 BHK,18000000.0,650.0,27692.30769230769,54000.0,3.6,648000.0,194400.0,453600.0,2.52,3600000.0,14400000.0,124966.5456046369,1499598.547255643,-1045998.547255643,-29.05551520154564,-37.0
2 BHK Apartment in Bandra,Mumbai,Bandra,2 BHK,18000000.0,550.0,32727.272727272728,54000.0,3.6,648000.0,194400.0,453600.0,2.52,3600000.0,14400000.0,124966.5456046369,1499598.547255643,-1045998.547255643,-29.05551520154564,-37.0
2 BHK Apartment in Borivali,Mumbai,Borivali,2 BHK,18000000.0,650.0,27692.30769230769,54000.0,3.6,648000.0,194400.0,453600.0,2.52,3600000.0,14400000.0,124966.5456046369,1499598.547255643,-1045998.547255643,-29.05551520154564,-37.0
2 BHK Apartment in Powai,Mumbai,Powai,2 BHK,18000000.0,510.0,35294.117647058825,54000.0,3.6,648000.0,194400.0,453600.0,2.52,3600000.0,14400000.0,124966.5456046369,1499598.547255643,-1045998.547255643,-29.05551520154564,-37.0
3 BHK Apartment in Andheri,Mumbai,Andheri,3 BHK,18000000.0,900.0,20000.0,54000.0,3.6,648000.0,194400.0,453600.0,2.52,3600000.0,14400000.0,124966.5456046369,1499598.547255643,-1045998.547255643,-29.05551520154564,-37.0
3 BHK Apartment in Bandra,Mumbai,Bandra,3 BHK,18000000.0,550.0,32727.272727272728,54000.0,3.6,648000.0,194400.0,453600.0,2.52,3600000.0,14400000.0,124966.5456046369,1499598.547255643,-1045998.547255643,-29.05551520154564,-37.0
3 BHK Apartment in Borivali,Mumbai,Borivali,3 BHK,18000000.0,650.0,27692.30769230769,54000.0,3.6,648000.0,194400.0,453600.0,2.52,3600000.0,14400000.0,124966.5456046369,1499598.547255643,-1045998.547255643,-29.05551520154564,-37.0
3 BHK Apartment in Powai,Mumbai,Powai,3 BHK,18000000.0,510.0,35294.117647058825,54000.0,3.6,648000.0,194400.0,453600.0,2.52,3600000.0,14400000.0,124966.5456046369,1499598.547255643,-1045998.547255643,-29.05551520154564,-37.0
3 BHK Apartment in Goregaon,Mumbai,Goregaon,3 BHK,18000000.0,325.0,55384.61538461538,54000.0,3.6,648000.0,194400.0,453600.0,2.52,3600000.0,14400000.0,124966.5456046369,1499598.547255643,-1045998.547255643,-29.05551520154564,-37.0
1 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,1 BHK,20000000.0,510.0,39215.68627450981,60000.0,3.6,720000.0,216000.0,504000.0,2.52,4000000.0,16000000.0,138851.71733848547,1666220.6080618256,-1162220.6080618256,-29.05551520154564,-37.0
1 BHK Apartment in Kandivali,Mumbai,Kandivali,1 BHK,20000000.0,325.0,61538.46153846154,60000.0,3.6,720000.0,216000.0,504000.0,2.52,4000000.0,16000000.0,138851.71733848547,1666220.6080618256,-1162220.6080618256,-29.05551520154564,-37.0
1 BHK Apartment in Chembur,Mumbai,Chembur,1 BHK,20000000.0,1750.0,11428.57142857143,60000.0,3.6,720000.0,216000.0,504000.0,2.52,4000000.0,16000000.0,138851.71733848547,1666220.6080618256,-1162220.6080618256,-29.05551520154564,-37.0
1 BHK Apartment in Andheri,Mumbai,Andheri,1 BHK,20000000.0,900.0,22222.222222222223,60000.0,3.6,720000.0,216000.0,504000.0,2.52,4000000.0,16000000.0,138851.71733848547,1666220.6080618256,-1162220.6080618256,-29.05551520154564,-37.0
1 BHK Apartment in Bandra,Mumbai,Bandra,1 BHK,20000000.0,550.0,36363.63636363636,60000.0,3.6,720000.0,216000.0,504000.0,2.52,4000000.0,16000000.0,138851.71733848547,1666220.6080618256,-1162220.6080618256,-29.05551520154564,-37.0
1 BHK Apartment in Borivali,Mumbai,Borivali,1 BHK,20000000.0,650.0,30769.23076923077,60000.0,3.6,720000.0,216000.0,504000.0,2.52,4000000.0,16000000.0,138851.71733848547,1666220.6080618256,-1162220.6080618256,-29.05551520154564,-37.0
2 BHK Apartment in Chembur,Mumbai,Chembur,2 BHK,20000000.0,1750.0,11428.57142857143,60000.0,3.6,720000.0,216000.0,504000.0,2.52,4000000.0,16000000.0,138851.71733848547,1666220.6080618256,-1162220.6080618256,-29.05551520154564,-37.0
2 BHK Apartment in Andheri,Mumbai,Andheri,2 BHK,20000000.0,900.0,22222.222222222223,60000.0,3.6,720000.0,216000.0,504000.0,2.52,4000000.0,16000000.0,138851.71733848547,1666220.6080618256,-1162220.6080618256,-29.05551520154564,-37.0
2 BHK Apartment in Bandra,Mumbai,Bandra,2 BHK,20000000.0,550.0,36363.63636363636,60000.0,3.6,720000.0,216000.0,504000.0,2.52,4000000.0,16000000.0,138851.71733848547,1666220.6080618256,-1162220.6080618256,-29.05551520154564,-37.0
2 BHK Apartment in Borivali,Mumbai,Borivali,2 BHK,20000000.0,650.0,30769.23076923077,60000.0,3.6,720000.0,216000.0,504000.0,2.52,4000000.0,16000000.0,138851.71733848547,1666220.6080618256,-1162220.6080618256,-29.05551520154564,-37.0
2 BHK Apartment in Powai,Mumbai,Powai,2 BHK,20000000.0,510.0,39215.68627450981,60000.0,3.6,720000.0,216000.0,504000.0,2.52,4000000.0,16000000.0,138851.71733848547,1666220.6080618256,-1162220.6080618256,-29.05551520154564,-37.0
3 BHK Apartment in Andheri,Mumbai,Andheri,3 BHK,20000000.0,900.0,22222.222222222223,60000.0,3.6,720000.0,216000.0,504000.0,2.52,4000000.0,16000000.0,138851.71733848547,1666220.6080618256,-1162220.6080618256,-29.05551520154564,-37.0
3 BHK Apartment in Bandra,Mumbai,Bandra,3 BHK,20000000.0,550.0,36363.63636363636,60000.0,3.6,720000.0,216000.0,504000.0,2.52,4000000.0,16000000.0,138851.71733848547,1666220.6080618256,-1162220.6080618256,-29.05551520154564,-37.0
3 BHK Apartment in Borivali,Mumbai,Borivali,3 BHK,20000000.0,650.0,30769.23076923077,60000.0,3.6,720000.0,216000.0,504000.0,2.52,4000000.0,16000000.0,138851.71733848547,1666220.6080618256,-1162220.6080618256,-29.05551520154564,-37.0
3 BHK Apartment in Powai,Mumbai,Powai,3 BHK,20000000.0,510.0,39215.68627450981,60000.0,3.6,720000.0,216000.0,504000.0,2.52,4000000.0,16000000.0,138851.71733848547,1666220.6080618256,-1162220.6080618256,-29.05551520154564,-37.0
3 BHK Apartment in Goregaon,Mumbai,Goregaon,3 BHK,20000000.0,325.0,61538.46153846154,60000.0,3.6,720000.0,216000.0,504000.0,2.52,4000000.0,16000000.0,138851.71733848547,1666220.6080618256,-1162220.6080618256,-29.05551520154564,-37.0
3 BHK Apartment in Malad,Mumbai,Malad,3 BHK,20000000.0,1750.0,11428.57142857143,60000.0,3.6,720000.0,216000.0,504000.0,2.52,4000000.0,16000000.0,138851.71733848547,1666220.6080618256,-1162220.6080618256,-29.05551520154564,-37.0
1 BHK Apartment in Kandivali,Mumbai,Kandivali,1 BHK,23000000.0,325.0,70769.23076923077,69000.0,3.6,828000.0,248400.0,579600.0,2.52,4600000.0,18400000.0,159679.47493925825,1916153.699271099,-1336553.699271099,-29.055515201545628,-37.0
1 BHK Apartment in Chembur,Mumbai,Chembur,1 BHK,23000000.0,1750.0,13142.857142857143,69000.0,3.6,828000.0,248400.0,579600.0,2.52,4600000.0,18400000.0,159679.47493925825,1916153.699271099,-1336553.699271099,-29.055515201545628,-37.0
1 BHK Apartment in Andheri,Mumbai,Andheri,1 BHK,23000000.0,900.0,25555.555555555555,69000.0,3.6,828000.0,248400.0,579600.0,2.52,4600000.0,18400000.0,159679.47493925825,1916153.699271099,-1336553.699271099,-29.055515201545628,-37.0
1 BHK Apartment in Bandra,Mumbai,Bandra,1 BHK,23000000.0,550.0,41818.181818181816,69000.0,3.6,828000.0,248400.0,579600.0,2.52,4600000.0,18400000.0,159679.47493925825,1916153.699271099,-1336553.699271099,-29.055515201545628,-37.0
1 BHK Apartment in Borivali,Mumbai,Borivali,1 BHK,23000000.0,650.0,35384.61538461538,69000.0,3.6,828000.0,248400.0,579600.0,2.52,4600000.0,18400000.0,159679.47493925825,1916153.699271099,-1336553.699271099,-29.055515201545628,-37.0
2 BHK Apartment in Chembur,Mumbai,Chembur,2 BHK,23000000.0,1750.0,13142.857142857143,69000.0,3.6,828000.0,248400.0,579600.0,2.52,4600000.0,18400000.0,159679.47493925825,1916153.699271099,-1336553.699271099,-29.055515201545628,-37.0
2 BHK Apartment in Andheri,Mumbai,Andheri,2 BHK,23000000.0,900.0,25555.555555555555,69000.0,3.6,828000.0,248400.0,579600.0,2.52,4600000.0,18400000.0,159679.47493925825,1916153.699271099,-1336553.699271099,-29.055515201545628,-37.0
2 BHK Apartment in Bandra,Mumbai,Bandra,2 BHK,23000000.0,550.0,41818.181818181816,69000.0,3.6,828000.0,248400.0,579600.0,2.52,4600000.0,18400000.0,159679.47493925825,1916153.699271099,-1336553.699271099,-29.055515201545628,-37.0
2 BHK Apartment in Borivali,Mumbai,Borivali,2 BHK,23000000.0,650.0,35384.61538461538,69000.0,3.6,828000.0,248400.0,579600.0,2.52,4600000.0,18400000.0,159679.47493925825,1916153.699271099,-1336553.699271099,-29.055515201545628,-37.0
2 BHK Apartment in Powai,Mumbai,Powai,2 BHK,23000000.0,510.0,45098.03921568627,69000.0,3.6,828000.0,248400.0,579600.0,2.52,4600000.0,18400000.0,159679.47493925825,1916153.699271099,-1336553.699271099,-29.055515201545628,-37.0
3 BHK Apartment in Andheri,Mumbai,Andheri,3 BHK,23000000.0,900.0,25555.555555555555,69000.0,3.6,828000.0,248400.0,579600.0,2.52,4600000.0,18400000.0,159679.47493925825,1916153.699271099,-1336553.699271099,-29.055515201545628,-37.0
3 BHK Apartment in Bandra,Mumbai,Bandra,3 BHK,23000000.0,550.0,41818.181818181816,69000.0,3.6,828000.0,248400.0,579600.0,2.52,4600000.0,18400000.0,159679.47493925825,1916153.699271099,-1336553.699271099,-29.055515201545628,-37.0
3 BHK Apartment in Borivali,Mumbai,Borivali,3 BHK,23000000.0,650.0,35384.61538461538,69000.0,3.6,828000.0,248400.0,579600.0,2.52,4600000.0,18400000.0,159679.47493925825,1916153.699271099,-1336553.699271099,-29.055515201545628,-37.0
3 BHK Apartment in Powai,Mumbai,Powai,3 BHK,23000000.0,510.0,45098.03921568627,69000.0,3.6,828000.0,248400.0,579600.0,2.52,4600000.0,18400000.0,159679.47493925825,1916153.699271099,-1336553.699271099,-29.055515201545628,-37.0
3 BHK Apartment in Goregaon,Mumbai,Goregaon,3 BHK,23000000.0,325.0,70769.23076923077,69000.0,3.6,828000.0,248400.0,579600.0,2.52,4600000.0,18400000.0,159679.47493925825,1916153.699271099,-1336553.699271099,-29.055515201545628,-37.0
