Title,City,Location,Price_INR,Area_sqft,Bedrooms,Estimated_Monthly_Rent,Annual_Rent,Annual_Expenses,NOI,Cap_Rate_%,Down_Payment,Loan_Amount,Monthly_EMI,Annual_EMI,Annual_Cash_Flow,Cash_on_Cash_%,ROI_5_Year_%
3 BHK Apartment in Chembur,Mumbai,Chembur,107000.0,10000 sqft,3 BHK,321.0,3852.0,1155.6,2696.4,2.52,21400.0,85600.0,742.8566877608971,8914.280253130764,-6217.880253130765,-29.055515201545628,-37.0
3 BHK Apartment in Andheri,Mumbai,Andheri,107000.0,10000 sqft,3 BHK,321.0,3852.0,1155.6,2696.4,2.52,21400.0,85600.0,742.8566877608971,8914.280253130764,-6217.880253130765,-29.055515201545628,-37.0
3 BHK Apartment in Bandra,Mumbai,Bandra,107000.0,10000 sqft,3 BHK,321.0,3852.0,1155.6,2696.4,2.52,21400.0,85600.0,742.8566877608971,8914.280253130764,-6217.880253130765,-29.055515201545628,-37.0
3 BHK Apartment in Borivali,Mumbai,Borivali,107000.0,10000 sqft,3 BHK,321.0,3852.0,1155.6,2696.4,2.52,21400.0,85600.0,742.8566877608971,8914.280253130764,-6217.880253130765,-29.055515201545628,-37.0
3 BHK Apartment in Powai,Mumbai,Powai,107000.0,10000 sqft,3 BHK,321.0,3852.0,1155.6,2696.4,2.52,21400.0,85600.0,742.8566877608971,8914.280253130764,-6217.880253130765,-29.055515201545628,-37.0
2 BHK Apartment in Thane,Mumbai,Thane,580000.0,10000 sqft,2 BHK,1740.0,20880.0,6264.0,14616.0,2.52,116000.0,464000.0,4026.6998028160783,48320.39763379294,-33704.39763379294,-29.05551520154564,-37.0
2 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,580000.0,10000 sqft,2 BHK,1740.0,20880.0,6264.0,14616.0,2.52,116000.0,464000.0,4026.6998028160783,48320.39763379294,-33704.39763379294,-29.05551520154564,-37.0
2 BHK Apartment in Kandivali,Mumbai,Kandivali,580000.0,10000 sqft,2 BHK,1740.0,20880.0,6264.0,14616.0,2.52,116000.0,464000.0,4026.6998028160783,48320.39763379294,-33704.39763379294,-29.05551520154564,-37.0
2 BHK Apartment in Chembur,Mumbai,Chembur,580000.0,10000 sqft,2 BHK,1740.0,20880.0,6264.0,14616.0,2.52,116000.0,464000.0,4026.6998028160783,48320.39763379294,-33704.39763379294,-29.05551520154564,-37.0
2 BHK Apartment in Andheri,Mumbai,Andheri,580000.0,10000 sqft,2 BHK,1740.0,20880.0,6264.0,14616.0,2.52,116000.0,464000.0,4026.6998028160783,48320.39763379294,-33704.39763379294,-29.05551520154564,-37.0
4 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,580000.0,10000 sqft,4 BHK,1740.0,20880.0,6264.0,14616.0,2.52,116000.0,464000.0,4026.6998028160783,48320.39763379294,-33704.39763379294,-29.05551520154564,-37.0
4 BHK Apartment in Kandivali,Mumbai,Kandivali,580000.0,10000 sqft,4 BHK,1740.0,20880.0,6264.0,14616.0,2.52,116000.0,464000.0,4026.6998028160783,48320.39763379294,-33704.39763379294,-29.05551520154564,-37.0
4 BHK Apartment in Chembur,Mumbai,Chembur,580000.0,10000 sqft,4 BHK,1740.0,20880.0,6264.0,14616.0,2.52,116000.0,464000.0,4026.6998028160783,48320.39763379294,-33704.39763379294,-29.05551520154564,-37.0
4 BHK Apartment in Andheri,Mumbai,Andheri,580000.0,10000 sqft,4 BHK,1740.0,20880.0,6264.0,14616.0,2.52,116000.0,464000.0,4026.6998028160783,48320.39763379294,-33704.39763379294,-29.05551520154564,-37.0
4 BHK Apartment in Bandra,Mumbai,Bandra,580000.0,10000 sqft,4 BHK,1740.0,20880.0,6264.0,14616.0,2.52,116000.0,464000.0,4026.6998028160783,48320.39763379294,-33704.39763379294,-29.05551520154564,-37.0
2 BHK Apartment in Bandra,Mumbai,Bandra,580000.0,10000 sqft,2 BHK,1740.0,20880.0,6264.0,14616.0,2.52,116000.0,464000.0,4026.6998028160783,48320.39763379294,-33704.39763379294,-29.05551520154564,-37.0
2 BHK Apartment in Borivali,Mumbai,Borivali,580000.0,10000 sqft,2 BHK,1740.0,20880.0,6264.0,14616.0,2.52,116000.0,464000.0,4026.6998028160783,48320.39763379294,-33704.39763379294,-29.05551520154564,-37.0
3 BHK Apartment in Chembur,Mumbai,Chembur,580000.0,10000 sqft,3 BHK,1740.0,20880.0,6264.0,14616.0,2.52,116000.0,464000.0,4026.6998028160783,48320.39763379294,-33704.39763379294,-29.05551520154564,-37.0
3 BHK Apartment in Andheri,Mumbai,Andheri,580000.0,10000 sqft,3 BHK,1740.0,20880.0,6264.0,14616.0,2.52,116000.0,464000.0,4026.6998028160783,48320.39763379294,-33704.39763379294,-29.05551520154564,-37.0
3 BHK Apartment in Bandra,Mumbai,Bandra,580000.0,10000 sqft,3 BHK,1740.0,20880.0,6264.0,14616.0,2.52,116000.0,464000.0,4026.6998028160783,48320.39763379294,-33704.39763379294,-29.05551520154564,-37.0
3 BHK Apartment in Borivali,Mumbai,Borivali,580000.0,10000 sqft,3 BHK,1740.0,20880.0,6264.0,14616.0,2.52,116000.0,464000.0,4026.6998028160783,48320.39763379294,-33704.39763379294,-29.05551520154564,-37.0
3 BHK Apartment in Powai,Mumbai,Powai,580000.0,10000 sqft,3 BHK,1740.0,20880.0,6264.0,14616.0,2.52,116000.0,464000.0,4026.6998028160783,48320.39763379294,-33704.39763379294,-29.05551520154564,-37.0
3 BHK Apartment in Goregaon,Mumbai,Goregaon,580000.0,10000 sqft,3 BHK,1740.0,20880.0,6264.0,14616.0,2.52,116000.0,464000.0,4026.6998028160783,48320.39763379294,-33704.39763379294,-29.05551520154564,-37.0
4 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,9849000.0,10000 sqft,4 BHK,29547.0,354564.0,106369.2,248194.8,2.52,1969800.0,7879200.0,68377.52820333716,820530.338440046,-572335.5384400459,-29.055515201545635,-37.0
4 BHK Apartment in Kandivali,Mumbai,Kandivali,9849000.0,10000 sqft,4 BHK,29547.0,354564.0,106369.2,248194.8,2.52,1969800.0,7879200.0,68377.52820333716,820530.338440046,-572335.5384400459,-29.055515201545635,-37.0
4 BHK Apartment in Chembur,Mumbai,Chembur,9849000.0,10000 sqft,4 BHK,29547.0,354564.0,106369.2,248194.8,2.52,1969800.0,7879200.0,68377.52820333716,820530.338440046,-572335.5384400459,-29.055515201545635,-37.0
4 BHK Apartment in Andheri,Mumbai,Andheri,9849000.0,10000 sqft,4 BHK,29547.0,354564.0,106369.2,248194.8,2.52,1969800.0,7879200.0,68377.52820333716,820530.338440046,-572335.5384400459,-29.055515201545635,-37.0
4 BHK Apartment in Bandra,Mumbai,Bandra,9849000.0,10000 sqft,4 BHK,29547.0,354564.0,106369.2,248194.8,2.52,1969800.0,7879200.0,68377.52820333716,820530.338440046,-572335.5384400459,-29.055515201545635,-37.0
2 BHK Apartment in Kandivali,Mumbai,Kandivali,9849000.0,10000 sqft,2 BHK,29547.0,354564.0,106369.2,248194.8,2.52,1969800.0,7879200.0,68377.52820333716,820530.338440046,-572335.5384400459,-29.055515201545635,-37.0
2 BHK Apartment in Chembur,Mumbai,Chembur,9849000.0,10000 sqft,2 BHK,29547.0,354564.0,106369.2,248194.8,2.52,1969800.0,7879200.0,68377.52820333716,820530.338440046,-572335.5384400459,-29.055515201545635,-37.0
2 BHK Apartment in Andheri,Mumbai,Andheri,9849000.0,10000 sqft,2 BHK,29547.0,354564.0,106369.2,248194.8,2.52,1969800.0,7879200.0,68377.52820333716,820530.338440046,-572335.5384400459,-29.055515201545635,-37.0
2 BHK Apartment in Bandra,Mumbai,Bandra,9849000.0,10000 sqft,2 BHK,29547.0,354564.0,106369.2,248194.8,2.52,1969800.0,7879200.0,68377.52820333716,820530.338440046,-572335.5384400459,-29.055515201545635,-37.0
2 BHK Apartment in Borivali,Mumbai,Borivali,9849000.0,10000 sqft,2 BHK,29547.0,354564.0,106369.2,248194.8,2.52,1969800.0,7879200.0,68377.52820333716,820530.338440046,-572335.5384400459,-29.055515201545635,-37.0
3 BHK Apartment in Chembur,Mumbai,Chembur,9849000.0,10000 sqft,3 BHK,29547.0,354564.0,106369.2,248194.8,2.52,1969800.0,7879200.0,68377.52820333716,820530.338440046,-572335.5384400459,-29.055515201545635,-37.0
3 BHK Apartment in Andheri,Mumbai,Andheri,9849000.0,10000 sqft,3 BHK,29547.0,354564.0,106369.2,248194.8,2.52,1969800.0,7879200.0,68377.52820333716,820530.338440046,-572335.5384400459,-29.055515201545635,-37.0
3 BHK Apartment in Bandra,Mumbai,Bandra,9849000.0,10000 sqft,3 BHK,29547.0,354564.0,106369.2,248194.8,2.52,1969800.0,7879200.0,68377.52820333716,820530.338440046,-572335.5384400459,-29.055515201545635,-37.0
3 BHK Apartment in Borivali,Mumbai,Borivali,9849000.0,10000 sqft,3 BHK,29547.0,354564.0,106369.2,248194.8,2.52,1969800.0,7879200.0,68377.52820333716,820530.338440046,-572335.5384400459,-29.055515201545635,-37.0
3 BHK Apartment in Powai,Mumbai,Powai,9849000.0,10000 sqft,3 BHK,29547.0,354564.0,106369.2,248194.8,2.52,1969800.0,7879200.0,68377.52820333716,820530.338440046,-572335.5384400459,-29.055515201545635,-37.0
3 BHK Apartment in Goregaon,Mumbai,Goregaon,9849000.0,10000 sqft,3 BHK,29547.0,354564.0,106369.2,248194.8,2.52,1969800.0,7879200.0,68377.52820333716,820530.338440046,-572335.5384400459,-29.055515201545635,-37.0
3 BHK Apartment in Malad,Mumbai,Malad,9849000.0,10000 sqft,3 BHK,29547.0,354564.0,106369.2,248194.8,2.52,1969800.0,7879200.0,68377.52820333716,820530.338440046,-572335.5384400459,-29.055515201545635,-37.0
2 BHK Apartment in Kandivali,Mumbai,Kandivali,82100000.0,10000 sqft,2 BHK,246300.0,2955600.0,886680.0,2068920.0,2.52,16420000.0,65680000.0,569986.2996744828,6839835.596093793,-4770915.596093793,-29.055515201545635,-37.0
2 BHK Apartment in Chembur,Mumbai,Chembur,82100000.0,10000 sqft,2 BHK,246300.0,2955600.0,886680.0,2068920.0,2.52,16420000.0,65680000.0,569986.2996744828,6839835.596093793,-4770915.596093793,-29.055515201545635,-37.0
2 BHK Apartment in Andheri,Mumbai,Andheri,82100000.0,10000 sqft,2 BHK,246300.0,2955600.0,886680.0,2068920.0,2.52,16420000.0,65680000.0,569986.2996744828,6839835.596093793,-4770915.596093793,-29.055515201545635,-37.0
2 BHK Apartment in Bandra,Mumbai,Bandra,82100000.0,10000 sqft,2 BHK,246300.0,2955600.0,886680.0,2068920.0,2.52,16420000.0,65680000.0,569986.2996744828,6839835.596093793,-4770915.596093793,-29.055515201545635,-37.0
2 BHK Apartment in Borivali,Mumbai,Borivali,82100000.0,10000 sqft,2 BHK,246300.0,2955600.0,886680.0,2068920.0,2.52,16420000.0,65680000.0,569986.2996744828,6839835.596093793,-4770915.596093793,-29.055515201545635,-37.0
3 BHK Apartment in Chembur,Mumbai,Chembur,82100000.0,10000 sqft,3 BHK,246300.0,2955600.0,886680.0,2068920.0,2.52,16420000.0,65680000.0,569986.2996744828,6839835.596093793,-4770915.596093793,-29.055515201545635,-37.0
3 BHK Apartment in Andheri,Mumbai,Andheri,82100000.0,10000 sqft,3 BHK,246300.0,2955600.0,886680.0,2068920.0,2.52,16420000.0,65680000.0,569986.2996744828,6839835.596093793,-4770915.596093793,-29.055515201545635,-37.0
3 BHK Apartment in Bandra,Mumbai,Bandra,82100000.0,10000 sqft,3 BHK,246300.0,2955600.0,886680.0,2068920.0,2.52,16420000.0,65680000.0,569986.2996744828,6839835.596093793,-4770915.596093793,-29.055515201545635,-37.0
3 BHK Apartment in Borivali,Mumbai,Borivali,82100000.0,10000 sqft,3 BHK,246300.0,2955600.0,886680.0,2068920.0,2.52,16420000.0,65680000.0,569986.2996744828,6839835.596093793,-4770915.596093793,-29.055515201545635,-37.0
3 BHK Apartment in Powai,Mumbai,Powai,82100000.0,10000 sqft,3 BHK,246300.0,2955600.0,886680.0,2068920.0,2.52,16420000.0,65680000.0,569986.2996744828,6839835.596093793,-4770915.596093793,-29.055515201545635,-37.0
3 BHK Apartment in Goregaon,Mumbai,Goregaon,82100000.0,10000 sqft,3 BHK,246300.0,2955600.0,886680.0,2068920.0,2.52,16420000.0,65680000.0,569986.2996744828,6839835.596093793,-4770915.596093793,-29.055515201545635,-37.0
3 BHK Apartment in Malad,Mumbai,Malad,82100000.0,10000 sqft,3 BHK,246300.0,2955600.0,886680.0,2068920.0,2.52,16420000.0,65680000.0,569986.2996744828,6839835.596093793,-4770915.596093793,-29.055515201545635,-37.0
3 BHK Apartment in Thane,Mumbai,Thane,82100000.0,10000 sqft,3 BHK,246300.0,2955600.0,886680.0,2068920.0,2.52,16420000.0,65680000.0,569986.2996744828,6839835.596093793,-4770915.596093793,-29.055515201545635,-37.0
3 BHK Apartment in Chembur,Mumbai,Chembur,298000.0,10000 sqft,3 BHK,894.0,10728.0,3218.4,7509.6,2.52,59600.0,238400.0,2068.890588343433,24826.6870601212,-17317.0870601212,-29.05551520154564,-37.0
3 BHK Apartment in Andheri,Mumbai,Andheri,298000.0,10000 sqft,3 BHK,894.0,10728.0,3218.4,7509.6,2.52,59600.0,238400.0,2068.890588343433,24826.6870601212,-17317.0870601212,-29.05551520154564,-37.0
3 BHK Apartment in Bandra,Mumbai,Bandra,298000.0,10000 sqft,3 BHK,894.0,10728.0,3218.4,7509.6,2.52,59600.0,238400.0,2068.890588343433,24826.6870601212,-17317.0870601212,-29.05551520154564,-37.0
3 BHK Apartment in Borivali,Mumbai,Borivali,298000.0,10000 sqft,3 BHK,894.0,10728.0,3218.4,7509.6,2.52,59600.0,238400.0,2068.890588343433,24826.6870601212,-17317.0870601212,-29.05551520154564,-37.0
3 BHK Apartment in Powai,Mumbai,Powai,298000.0,10000 sqft,3 BHK,894.0,10728.0,3218.4,7509.6,2.52,59600.0,238400.0,2068.890588343433,24826.6870601212,-17317.0870601212,-29.05551520154564,-37.0
3 BHK Apartment in Goregaon,Mumbai,Goregaon,298000.0,10000 sqft,3 BHK,894.0,10728.0,3218.4,7509.6,2.52,59600.0,238400.0,2068.890588343433,24826.6870601212,-17317.0870601212,-29.05551520154564,-37.0
3 BHK Apartment in Malad,Mumbai,Malad,298000.0,10000 sqft,3 BHK,894.0,10728.0,3218.4,7509.6,2.52,59600.0,238400.0,2068.890588343433,24826.6870601212,-17317.0870601212,-29.05551520154564,-37.0
3 BHK Apartment in Thane,Mumbai,Thane,298000.0,10000 sqft,3 BHK,894.0,10728.0,3218.4,7509.6,2.52,59600.0,238400.0,2068.890588343433,24826.6870601212,-17317.0870601212,-29.05551520154564,-37.0
2 BHK Apartment in Powai,Mumbai,Powai,298000.0,10000 sqft,2 BHK,894.0,10728.0,3218.4,7509.6,2.52,59600.0,238400.0,2068.890588343433,24826.6870601212,-17317.0870601212,-29.05551520154564,-37.0
2 BHK Apartment in Goregaon,Mumbai,Goregaon,298000.0,10000 sqft,2 BHK,894.0,10728.0,3218.4,7509.6,2.52,59600.0,238400.0,2068.890588343433,24826.6870601212,-17317.0870601212,-29.05551520154564,-37.0
2 BHK Apartment in Malad,Mumbai,Malad,298000.0,10000 sqft,2 BHK,894.0,10728.0,3218.4,7509.6,2.52,59600.0,238400.0,2068.890588343433,24826.6870601212,-17317.0870601212,-29.05551520154564,-37.0
2 BHK Apartment in Thane,Mumbai,Thane,298000.0,10000 sqft,2 BHK,894.0,10728.0,3218.4,7509.6,2.52,59600.0,238400.0,2068.890588343433,24826.6870601212,-17317.0870601212,-29.05551520154564,-37.0
2 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,298000.0,10000 sqft,2 BHK,894.0,10728.0,3218.4,7509.6,2.52,59600.0,238400.0,2068.890588343433,24826.6870601212,-17317.0870601212,-29.05551520154564,-37.0
3 BHK Apartment in Andheri,Mumbai,Andheri,164000.0,10000 sqft,3 BHK,492.0,5904.0,1771.2,4132.8,2.52,32800.0,131200.0,1138.5840821755805,13663.008986106966,-9530.208986106965,-29.055515201545628,-37.0
3 BHK Apartment in Bandra,Mumbai,Bandra,164000.0,10000 sqft,3 BHK,492.0,5904.0,1771.2,4132.8,2.52,32800.0,131200.0,1138.5840821755805,13663.008986106966,-9530.208986106965,-29.055515201545628,-37.0
3 BHK Apartment in Borivali,Mumbai,Borivali,164000.0,10000 sqft,3 BHK,492.0,5904.0,1771.2,4132.8,2.52,32800.0,131200.0,1138.5840821755805,13663.008986106966,-9530.208986106965,-29.055515201545628,-37.0
3 BHK Apartment in Powai,Mumbai,Powai,164000.0,10000 sqft,3 BHK,492.0,5904.0,1771.2,4132.8,2.52,32800.0,131200.0,1138.5840821755805,13663.008986106966,-9530.208986106965,-29.055515201545628,-37.0
3 BHK Apartment in Goregaon,Mumbai,Goregaon,164000.0,10000 sqft,3 BHK,492.0,5904.0,1771.2,4132.8,2.52,32800.0,131200.0,1138.5840821755805,13663.008986106966,-9530.208986106965,-29.055515201545628,-37.0
3 BHK Apartment in Malad,Mumbai,Malad,164000.0,10000 sqft,3 BHK,492.0,5904.0,1771.2,4132.8,2.52,32800.0,131200.0,1138.5840821755805,13663.008986106966,-9530.208986106965,-29.055515201545628,-37.0
3 BHK Apartment in Thane,Mumbai,Thane,164000.0,10000 sqft,3 BHK,492.0,5904.0,1771.2,4132.8,2.52,32800.0,131200.0,1138.5840821755805,13663.008986106966,-9530.208986106965,-29.055515201545628,-37.0
2 BHK Apartment in Powai,Mumbai,Powai,164000.0,10000 sqft,2 BHK,492.0,5904.0,1771.2,4132.8,2.52,32800.0,131200.0,1138.5840821755805,13663.008986106966,-9530.208986106965,-29.055515201545628,-37.0
2 BHK Apartment in Goregaon,Mumbai,Goregaon,164000.0,10000 sqft,2 BHK,492.0,5904.0,1771.2,4132.8,2.52,32800.0,131200.0,1138.5840821755805,13663.008986106966,-9530.208986106965,-29.055515201545628,-37.0
2 BHK Apartment in Malad,Mumbai,Malad,164000.0,10000 sqft,2 BHK,492.0,5904.0,1771.2,4132.8,2.52,32800.0,131200.0,1138.5840821755805,13663.008986106966,-9530.208986106965,-29.055515201545628,-37.0
2 BHK Apartment in Thane,Mumbai,Thane,164000.0,10000 sqft,2 BHK,492.0,5904.0,1771.2,4132.8,2.52,32800.0,131200.0,1138.5840821755805,13663.008986106966,-9530.208986106965,-29.055515201545628,-37.0
2 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,164000.0,10000 sqft,2 BHK,492.0,5904.0,1771.2,4132.8,2.52,32800.0,131200.0,1138.5840821755805,13663.008986106966,-9530.208986106965,-29.055515201545628,-37.0
2 BHK Apartment in Kandivali,Mumbai,Kandivali,164000.0,10000 sqft,2 BHK,492.0,5904.0,1771.2,4132.8,2.52,32800.0,131200.0,1138.5840821755805,13663.008986106966,-9530.208986106965,-29.055515201545628,-37.0
3 BHK Apartment in Bandra,Mumbai,Bandra,319000.0,10000 sqft,3 BHK,957.0,11484.0,3445.2,8038.8,2.52,63800.0,255200.0,2214.6848915488426,26576.21869858611,-18537.418698586112,-29.055515201545628,-37.0
3 BHK Apartment in Borivali,Mumbai,Borivali,319000.0,10000 sqft,3 BHK,957.0,11484.0,3445.2,8038.8,2.52,63800.0,255200.0,2214.6848915488426,26576.21869858611,-18537.418698586112,-29.055515201545628,-37.0
3 BHK Apartment in Powai,Mumbai,Powai,319000.0,10000 sqft,3 BHK,957.0,11484.0,3445.2,8038.8,2.52,63800.0,255200.0,2214.6848915488426,26576.21869858611,-18537.418698586112,-29.055515201545628,-37.0
3 BHK Apartment in Goregaon,Mumbai,Goregaon,319000.0,10000 sqft,3 BHK,957.0,11484.0,3445.2,8038.8,2.52,63800.0,255200.0,2214.6848915488426,26576.21869858611,-18537.418698586112,-29.055515201545628,-37.0
3 BHK Apartment in Malad,Mumbai,Malad,319000.0,10000 sqft,3 BHK,957.0,11484.0,3445.2,8038.8,2.52,63800.0,255200.0,2214.6848915488426,26576.21869858611,-18537.418698586112,-29.055515201545628,-37.0
3 BHK Apartment in Thane,Mumbai,Thane,319000.0,10000 sqft,3 BHK,957.0,11484.0,3445.2,8038.8,2.52,63800.0,255200.0,2214.6848915488426,26576.21869858611,-18537.418698586112,-29.055515201545628,-37.0
2 BHK Apartment in Powai,Mumbai,Powai,319000.0,10000 sqft,2 BHK,957.0,11484.0,3445.2,8038.8,2.52,63800.0,255200.0,2214.6848915488426,26576.21869858611,-18537.418698586112,-29.055515201545628,-37.0
2 BHK Apartment in Goregaon,Mumbai,Goregaon,319000.0,10000 sqft,2 BHK,957.0,11484.0,3445.2,8038.8,2.52,63800.0,255200.0,2214.6848915488426,26576.21869858611,-18537.418698586112,-29.055515201545628,-37.0
2 BHK Apartment in Malad,Mumbai,Malad,319000.0,10000 sqft,2 BHK,957.0,11484.0,3445.2,8038.8,2.52,63800.0,255200.0,2214.6848915488426,26576.21869858611,-18537.418698586112,-29.055515201545628,-37.0
2 BHK Apartment in Thane,Mumbai,Thane,319000.0,10000 sqft,2 BHK,957.0,11484.0,3445.2,8038.8,2.52,63800.0,255200.0,2214.6848915488426,26576.21869858611,-18537.418698586112,-29.055515201545628,-37.0
2 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,319000.0,10000 sqft,2 BHK,957.0,11484.0,3445.2,8038.8,2.52,63800.0,255200.0,2214.6848915488426,26576.21869858611,-18537.418698586112,-29.055515201545628,-37.0
2 BHK Apartment in Kandivali,Mumbai,Kandivali,319000.0,10000 sqft,2 BHK,957.0,11484.0,3445.2,8038.8,2.52,63800.0,255200.0,2214.6848915488426,26576.21869858611,-18537.418698586112,-29.055515201545628,-37.0
3 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,319000.0,10000 sqft,3 BHK,957.0,11484.0,3445.2,8038.8,2.52,63800.0,255200.0,2214.6848915488426,26576.21869858611,-18537.418698586112,-29.055515201545628,-37.0
3 BHK Apartment in Kandivali,Mumbai,Kandivali,319000.0,10000 sqft,3 BHK,957.0,11484.0,3445.2,8038.8,2.52,63800.0,255200.0,2214.6848915488426,26576.21869858611,-18537.418698586112,-29.055515201545628,-37.0
3 BHK Apartment in Chembur,Mumbai,Chembur,319000.0,10000 sqft,3 BHK,957.0,11484.0,3445.2,8038.8,2.52,63800.0,255200.0,2214.6848915488426,26576.21869858611,-18537.418698586112,-29.055515201545628,-37.0
3 BHK Apartment in Borivali,Mumbai,Borivali,137000.0,10000 sqft,3 BHK,411.0,4932.0,1479.6,3452.4,2.52,27400.0,109600.0,951.1342637686253,11413.611165223503,-7961.2111652235035,-29.055515201545635,-37.0
3 BHK Apartment in Powai,Mumbai,Powai,137000.0,10000 sqft,3 BHK,411.0,4932.0,1479.6,3452.4,2.52,27400.0,109600.0,951.1342637686253,11413.611165223503,-7961.2111652235035,-29.055515201545635,-37.0
3 BHK Apartment in Goregaon,Mumbai,Goregaon,137000.0,10000 sqft,3 BHK,411.0,4932.0,1479.6,3452.4,2.52,27400.0,109600.0,951.1342637686253,11413.611165223503,-7961.2111652235035,-29.055515201545635,-37.0
3 BHK Apartment in Malad,Mumbai,Malad,137000.0,10000 sqft,3 BHK,411.0,4932.0,1479.6,3452.4,2.52,27400.0,109600.0,951.1342637686253,11413.611165223503,-7961.2111652235035,-29.055515201545635,-37.0
3 BHK Apartment in Thane,Mumbai,Thane,137000.0,10000 sqft,3 BHK,411.0,4932.0,1479.6,3452.4,2.52,27400.0,109600.0,951.1342637686253,11413.611165223503,-7961.2111652235035,-29.055515201545635,-37.0
2 BHK Apartment in Powai,Mumbai,Powai,137000.0,10000 sqft,2 BHK,411.0,4932.0,1479.6,3452.4,2.52,27400.0,109600.0,951.1342637686253,11413.611165223503,-7961.2111652235035,-29.055515201545635,-37.0
2 BHK Apartment in Goregaon,Mumbai,Goregaon,137000.0,10000 sqft,2 BHK,411.0,4932.0,1479.6,3452.4,2.52,27400.0,109600.0,951.1342637686253,11413.611165223503,-7961.2111652235035,-29.055515201545635,-37.0
2 BHK Apartment in Malad,Mumbai,Malad,137000.0,10000 sqft,2 BHK,411.0,4932.0,1479.6,3452.4,2.52,27400.0,109600.0,951.1342637686253,11413.611165223503,-7961.2111652235035,-29.055515201545635,-37.0
2 BHK Apartment in Thane,Mumbai,Thane,137000.0,10000 sqft,2 BHK,411.0,4932.0,1479.6,3452.4,2.52,27400.0,109600.0,951.1342637686253,11413.611165223503,-7961.2111652235035,-29.055515201545635,-37.0
2 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,137000.0,10000 sqft,2 BHK,411.0,4932.0,1479.6,3452.4,2.52,27400.0,109600.0,951.1342637686253,11413.611165223503,-7961.2111652235035,-29.055515201545635,-37.0
