title,city,location,bedrooms,price_inr,area_sqft,price_per_sqft,estimated_monthly_rent
"3 BHK Apartment in dattwadi, Bangalore",Bangalore,dattwadi,3,3997702,1253.2,7522.98,15986
"2 BHK Apartment in hsr layout, Bangalore",Bangalore,hsr layout,2,2170882,949.2,8670.89,9814
"3 BHK Apartment in whitefield, Bangalore",Bangalore,whitefield,3,4150477,1278.4,19257.7,14804
"3 BHK Apartment in patil nagar, Bangalore",Bangalore,patil nagar,3,6484992,906,8258.81,27764
"2 BHK Apartment in pandhari nagar, Mumbai",Mumbai,pandhari nagar,2,7354052,527.5,7456.65,23971
"3 BHK Apartment in indiranagar, Bangalore",Bangalore,indiranagar,3,8974583,885.4,11931.82,30162
"3 BHK Apartment in bhumkar nagar, Bangalore",Bangalore,bhumkar nagar,3,9740420,1112.4,7590.59,40433
"3 BHK Apartment in whitefield, Bangalore",Bangalore,whitefield,3,10220508,1190.2,7265.79,41508
"3 BHK Apartment in dattwadi, Mumbai",Mumbai,dattwadi,3,10703033,952.5,8849.56,41489
"4 BHK Apartment in marathahalli, Bangalore",Bangalore,marathahalli,4,10890045,1307.5,7419.62,47580
"2 BHK Apartment in bellagio, Mumbai",Mumbai,bellagio,2,12996887,1168.4,2555.83,50775
"3 BHK Apartment in patil nagar, Bangalore",Bangalore,patil nagar,3,9105055,985.1,8258.81,37636
"4 BHK Apartment in ram nagar, Mumbai",Mumbai,ram nagar,4,16019663,1550.8,7172.13,64847
"3 BHK Apartment in alkapuri society, Mumbai",Mumbai,alkapuri society,3,24832843,1194.1,7811.45,98502
"3 BHK Apartment in electronic city, Bangalore",Bangalore,electronic city,3,2655868,797.8,6719.37,12386
"4 BHK Apartment in nilanjali society, Mumbai",Mumbai,nilanjali society,4,14476223,1354.3,19691.66,55907
"3 BHK Apartment in malwadi, Mumbai",Mumbai,malwadi,3,14099626,1002.8,7294.62,53013
"2 BHK Apartment in kotwal nagar, Bangalore",Bangalore,kotwal nagar,2,3663418,1332.9,2497.29,14419
"3 BHK Apartment in saint tukaram nagar, Bangalore",Bangalore,saint tukaram nagar,3,2390425,919,8841.81,9950
"4 BHK Apartment in bandra east, Mumbai",Mumbai,bandra east,4,15273772,1655.6,13815.32,70018
"3 BHK Apartment in hsr layout, Bangalore",Bangalore,hsr layout,3,12411313,1469.9,7172.13,42402
"3 BHK Apartment in shankar kalat nagar, Bangalore",Bangalore,shankar kalat nagar,3,13779609,1498,7172.13,62995
"3 BHK Apartment in chintamani nagar, Mumbai",Mumbai,chintamani nagar,3,26927789,1432.5,7186.44,111931
"2 BHK Apartment in koramangala, Bangalore",Bangalore,koramangala,2,15063698,819.8,9399,55533
"3 BHK Apartment in midc, Bangalore",Bangalore,midc,3,9470433,1382.1,2656.21,44677
"4 BHK Apartment in hsr layout, Bangalore",Bangalore,hsr layout,4,11972081,1233.5,14151.62,48004
"2 BHK Apartment in wadmukhwadi, Bangalore",Bangalore,wadmukhwadi,2,6111856,1573.8,2661.55,26779
"3 BHK Apartment in gujrat colony, Bangalore",Bangalore,gujrat colony,3,9887693,905.6,18819.19,36754
"4 BHK Apartment in whitefield, Bangalore",Bangalore,whitefield,4,16326326,1399.4,7323.57,72005
"3 BHK Apartment in kharalwadi, Mumbai",Mumbai,kharalwadi,3,13805128,1085.2,7890.01,49884
"3 BHK Apartment in marathahalli, Bangalore",Bangalore,marathahalli,3,7846594,692.3,9560.72,29366
"3 BHK Apartment in tulaja bhawani nagar, Bangalore",Bangalore,tulaja bhawani nagar,3,11789077,1421.8,8374.04,44638
"3 BHK Apartment in dattwadi, Bangalore",Bangalore,dattwadi,3,12554149,883.7,8849.56,54840
"3 BHK Apartment in saint tukaram nagar, Mumbai",Mumbai,saint tukaram nagar,3,9313491,722.8,7375.49,31578
"3 BHK Apartment in andheri east, Mumbai",Mumbai,andheri east,3,10942644,988.1,14084.51,45853
"3 BHK Apartment in hinjawadi phase 1, Bangalore",Bangalore,hinjawadi phase 1,3,8347341,806.5,8648.86,31568
"3 BHK Apartment in bandra east, Mumbai",Mumbai,bandra east,3,10469171,1164.6,6720,42850
"2 BHK Apartment in minakshi puram, Bangalore",Bangalore,minakshi puram,2,8684271,1153.9,3015.32,34328
"3 BHK Apartment in electronic city, Bangalore",Bangalore,electronic city,3,10875948,971.7,8612.44,40712
"3 BHK Apartment in kalubai nagar, Bangalore",Bangalore,kalubai nagar,3,2374710,788.5,8314.14,10320
"3 BHK Apartment in udhyog nagar, Bangalore",Bangalore,udhyog nagar,3,2426804,863.6,19634.15,11815
"4 BHK Apartment in goregaon west, Mumbai",Mumbai,goregaon west,4,24745420,1168,8374.04,96863
"3 BHK Apartment in yelahanka, Bangalore",Bangalore,yelahanka,3,15487491,1621,7811.45,66445
"3 BHK Apartment in k. k. market, Bangalore",Bangalore,k. k. market,3,8558790,992.3,19434.19,37362
"2 BHK Apartment in indiranagar, Bangalore",Bangalore,indiranagar,2,10524892,1189.7,1717.93,35139
"3 BHK Apartment in malad west, Mumbai",Mumbai,malad west,3,9488716,725.9,9560.72,32447
"4 BHK Apartment in industrial area, Bangalore",Bangalore,industrial area,4,4235745,1332.8,13476.7,18570
"2 BHK Apartment in malad west, Mumbai",Mumbai,malad west,2,9164391,671.5,9399,34223
"2 BHK Apartment in mohan nagar co-op society, Mumbai",Mumbai,mohan nagar co-op society,2,6844260,681.4,9347.88,26950
"3 BHK Apartment in marathahalli, Bangalore",Bangalore,marathahalli,3,19074477,1246.7,7417.15,87014
"2 BHK Apartment in minakshi puram, Bangalore",Bangalore,minakshi puram,2,2988628,1200,3015.32,14636
"4 BHK Apartment in shankar kalat nagar, Bangalore",Bangalore,shankar kalat nagar,4,9777227,1211.6,19621.58,35015
"2 BHK Apartment in malad west, Mumbai",Mumbai,malad west,2,8330201,762.8,9521.2,32596
"3 BHK Apartment in bankar vasti, Mumbai",Mumbai,bankar vasti,3,19722892,1532.3,6946.53,72872
"3 BHK Apartment in munjaba vasti, Mumbai",Mumbai,munjaba vasti,3,6670162,702.1,8363.86,29022
"2 BHK Apartment in datta nager, Bangalore",Bangalore,datta nager,2,11512224,1417,2523.43,47094
"4 BHK Apartment in kotwal nagar, Mumbai",Mumbai,kotwal nagar,4,13005576,1046,7505.81,45914
"3 BHK Apartment in dattwadi, Mumbai",Mumbai,dattwadi,3,5583585,1533.1,7196.05,21382
"2 BHK Apartment in hsr layout, Bangalore",Bangalore,hsr layout,2,6193504,832,8675.95,24974
"3 BHK Apartment in goregaon east, Mumbai",Mumbai,goregaon east,3,9416781,848.8,9027.99,39558
"2 BHK Apartment in malad west, Mumbai",Mumbai,malad west,2,10865401,1148.3,7419.62,42914
"3 BHK Apartment in sasane nagar, Bangalore",Bangalore,sasane nagar,3,6387339,770.2,7402.31,26786
"2 BHK Apartment in marathahalli, Bangalore",Bangalore,marathahalli,2,30822472,1472.8,3634.31,135313
"3 BHK Apartment in ram nagar, Bangalore",Bangalore,ram nagar,3,14071243,1031.9,6728.16,63230
"4 BHK Apartment in lalit estate, Bangalore",Bangalore,lalit estate,4,5526281,1445.2,17238.96,21775
"3 BHK Apartment in goregaon east, Mumbai",Mumbai,goregaon east,3,15147928,1142,6708.84,55718
"4 BHK Apartment in eon free zone, Mumbai",Mumbai,eon free zone,4,30386764,1514.4,15881.07,122402
"3 BHK Apartment in bellandur, Bangalore",Bangalore,bellandur,3,5672424,755,8523.93,24329
"3 BHK Apartment in sasane nagar, Bangalore",Bangalore,sasane nagar,3,6080316,776.5,7402.31,26886
"3 BHK Apartment in nilanjali society, Bangalore",Bangalore,nilanjali society,3,9674037,1172.4,15364.12,40208
"3 BHK Apartment in bankar vasti, Mumbai",Mumbai,bankar vasti,3,6796113,584.9,6762.85,25512
"2 BHK Apartment in jadhav nagar, Mumbai",Mumbai,jadhav nagar,2,22214307,1533.1,3111.11,77348
"2 BHK Apartment in siddharth nagar, Mumbai",Mumbai,siddharth nagar,2,5920267,589.3,16100.63,26049
"3 BHK Apartment in bandra east, Mumbai",Mumbai,bandra east,3,15440900,1478.3,7707.77,71981
"3 BHK Apartment in electronic city, Bangalore",Bangalore,electronic city,3,2946772,896.8,6724.64,13070
"2 BHK Apartment in bellandur, Bangalore",Bangalore,bellandur,2,3227596,1311.9,2231.09,13526
"3 BHK Apartment in goregaon west, Mumbai",Mumbai,goregaon west,3,6145751,1314.4,7311.44,28450
"2 BHK Apartment in bandra west, Mumbai",Mumbai,bandra west,2,4119470,1310.4,6609.97,16517
"3 BHK Apartment in andheri east, Mumbai",Mumbai,andheri east,3,15871290,828.1,8675.95,68581
"3 BHK Apartment in marathahalli, Bangalore",Bangalore,marathahalli,3,11412355,1317.2,2489.09,44728
"3 BHK Apartment in goregaon west, Mumbai",Mumbai,goregaon west,3,7708876,1593.2,7554.67,27585
"3 BHK Apartment in indiranagar, Bangalore",Bangalore,indiranagar,3,8831914,1186.7,7000.85,32921
"3 BHK Apartment in eon free zone, Mumbai",Mumbai,eon free zone,3,13926313,1241.9,7597.05,62264
"4 BHK Apartment in kishkinda nagar, Mumbai",Mumbai,kishkinda nagar,4,15926048,1588.8,17379.12,60244
"3 BHK Apartment in mokai vasti, Mumbai",Mumbai,mokai vasti,3,18919966,1685.6,7147.63,71914
"2 BHK Apartment in andheri east, Mumbai",Mumbai,andheri east,2,8108075,694.2,7779.35,33398
"2 BHK Apartment in ram nagar, Mumbai",Mumbai,ram nagar,2,7552630,882.8,9215.69,31181
"3 BHK Apartment in andheri west, Mumbai",Mumbai,andheri west,3,7998720,1539.4,2917.51,28573
"4 BHK Apartment in patil nagar, Bangalore",Bangalore,patil nagar,4,11614399,1480.6,7323.57,48679
"3 BHK Apartment in saint tukaram nagar, Bangalore",Bangalore,saint tukaram nagar,3,5402302,771.2,7375.49,24054
"3 BHK Apartment in malad west, Mumbai",Mumbai,malad west,3,5040393,1008.5,7000.85,20595
"1 BHK Apartment in swaraj nagari, Bangalore",Bangalore,swaraj nagari,1,4700304,1149.3,1863.49,18030
"4 BHK Apartment in yelahanka, Bangalore",Bangalore,yelahanka,4,10228222,1395.2,8111.79,45595
"3 BHK Apartment in malwadi, Bangalore",Bangalore,malwadi,3,10223728,1199.5,7294.62,47184
"3 BHK Apartment in alkapuri society, Bangalore",Bangalore,alkapuri society,3,15814178,1654.9,7811.45,70396
"3 BHK Apartment in powai, Mumbai",Mumbai,powai,3,15145450,1519.2,7360.74,64529
"3 BHK Apartment in bankar vasti, Bangalore",Bangalore,bankar vasti,3,7810849,809.2,6762.85,26469
"3 BHK Apartment in marathahalli, Bangalore",Bangalore,marathahalli,3,9608842,1273.2,7253.46,42309
"3 BHK Apartment in bandra west, Mumbai",Mumbai,bandra west,3,13367365,1078.1,13191.49,52932
"2 BHK Apartment in dhayari phata, Bangalore",Bangalore,dhayari phata,2,10091497,1230.8,2717.62,39737
"3 BHK Apartment in whitefield, Bangalore",Bangalore,whitefield,3,9135881,968.9,8612.44,33687
"2 BHK Apartment in indiranagar, Bangalore",Bangalore,indiranagar,2,7333912,765.6,9521.2,25408
"4 BHK Apartment in bandra east, Mumbai",Mumbai,bandra east,4,33315985,1236.4,7461.96,115109
"3 BHK Apartment in hinjawadi phase 1, Bangalore",Bangalore,hinjawadi phase 1,3,15151349,935.8,8648.86,66519
"3 BHK Apartment in yashwant nagar, Mumbai",Mumbai,yashwant nagar,3,37675139,1476.7,2523.43,149626
"3 BHK Apartment in wadmukhwadi, Bangalore",Bangalore,wadmukhwadi,3,14332455,1322.2,2792.79,57233
"3 BHK Apartment in malad west, Mumbai",Mumbai,malad west,3,16143468,1323.7,3647.1,56557
"2 BHK Apartment in yelahanka, Bangalore",Bangalore,yelahanka,2,8727465,1150.3,1717.93,39069
"3 BHK Apartment in gujrat colony, Bangalore",Bangalore,gujrat colony,3,10567812,729.9,18819.19,41127
"3 BHK Apartment in bandra east, Mumbai",Mumbai,bandra east,3,10782684,983.4,7496.1,39624
"3 BHK Apartment in bellandur, Bangalore",Bangalore,bellandur,3,5982146,759.8,9560.72,25749
"4 BHK Apartment in prabhag 36, Bangalore",Bangalore,prabhag 36,4,11201505,1522.2,20182.2,47535
"3 BHK Apartment in atul nagar, Mumbai",Mumbai,atul nagar,3,15652323,1400.4,7306.27,58892
"2 BHK Apartment in prabhag 36, Bangalore",Bangalore,prabhag 36,2,6603688,878.7,14780.41,30299
"2 BHK Apartment in dattwadi, Mumbai",Mumbai,dattwadi,2,7900472,715.2,7991.01,32490
"5 BHK Apartment in jambhulkar mala, Bangalore",Bangalore,jambhulkar mala,5,16535844,1530,17519.27,64122
"3 BHK Apartment in marathahalli, Bangalore",Bangalore,marathahalli,3,26497558,1250,3566.12,101912
"4 BHK Apartment in marathahalli, Bangalore",Bangalore,marathahalli,4,13378763,1436.3,8111.79,51555
"2 BHK Apartment in ram nagar, Mumbai",Mumbai,ram nagar,2,8864327,973.6,9215.69,33127
"3 BHK Apartment in malad west, Mumbai",Mumbai,malad west,3,17189567,1629.9,7172.13,75656
"3 BHK Apartment in shankar kalat nagar, Mumbai",Mumbai,shankar kalat nagar,3,26353813,1432.3,7172.13,113588
"3 BHK Apartment in dattwadi, Mumbai",Mumbai,dattwadi,3,9651726,870.6,8393.48,36758
"4 BHK Apartment in nilanjali society, Bangalore",Bangalore,nilanjali society,4,13711141,1245.6,20953.05,46163
"3 BHK Apartment in kuthwad colony, Mumbai",Mumbai,kuthwad colony,3,8578771,865,7548.97,35644
"4 BHK Apartment in koregaon park annexe, Mumbai",Mumbai,koregaon park annexe,4,42806870,1542.7,13338.09,186748
"3 BHK Apartment in kalubai nagar, Mumbai",Mumbai,kalubai nagar,3,9281757,813.3,8314.14,32271
"3 BHK Apartment in sant nagar, Mumbai",Mumbai,sant nagar,3,12279779,1057.8,8849.56,39172
"3 BHK Apartment in bandra west, Mumbai",Mumbai,bandra west,3,13048182,755.8,17567.57,60742
"3 BHK Apartment in tulaja bhawani nagar, Mumbai",Mumbai,tulaja bhawani nagar,3,17409135,1555.5,8374.04,67460
"3 BHK Apartment in tulaja bhawani nagar, Mumbai",Mumbai,tulaja bhawani nagar,3,17271596,1386.4,8374.04,66219
"3 BHK Apartment in andheri east, Mumbai",Mumbai,andheri east,3,40775513,1381.8,7311.44,155127
"4 BHK Apartment in powai, Mumbai",Mumbai,powai,4,22460335,1512.8,7402.51,79870
"2 BHK Apartment in dhayari phata, Mumbai",Mumbai,dhayari phata,2,3629289,1135.2,2750.79,15110
"4 BHK Apartment in eon free zone, Mumbai",Mumbai,eon free zone,4,10815206,974,15881.07,45921
"3 BHK Apartment in andheri east, Mumbai",Mumbai,andheri east,3,15811584,1393.8,7311.44,59959
"3 BHK Apartment in dattwadi, Mumbai",Mumbai,dattwadi,3,7531735,711.3,8393.48,33598
"3 BHK Apartment in hsr layout, Bangalore",Bangalore,hsr layout,3,3213745,728.8,7984.6,10689
"2 BHK Apartment in urit nagar, Mumbai",Mumbai,urit nagar,2,4412413,1221.3,7642.79,17511
"3 BHK Apartment in malad west, Mumbai",Mumbai,malad west,3,13797423,1010.5,8668.35,56169
"3 BHK Apartment in koramangala, Bangalore",Bangalore,koramangala,3,2836429,1041.6,14084.51,13729
"2 BHK Apartment in wadmukhwadi, Mumbai",Mumbai,wadmukhwadi,2,36155500,1441.5,2532.67,136919
"4 BHK Apartment in hsr layout, Bangalore",Bangalore,hsr layout,4,6273855,1776.1,20672.74,23915
"3 BHK Apartment in indiranagar, Bangalore",Bangalore,indiranagar,3,6988892,790.2,7904.64,28721
"3 BHK Apartment in andheri west, Mumbai",Mumbai,andheri west,3,8560739,876.5,7904.64,36802
"2 BHK Apartment in yelahanka, Bangalore",Bangalore,yelahanka,2,7429207,882.1,8851.77,24828
"2 BHK Apartment in whitefield, Bangalore",Bangalore,whitefield,2,9278119,1204.7,2660.39,32912
"3 BHK Apartment in bellandur, Bangalore",Bangalore,bellandur,3,12349510,1389.7,3734.3,42965
"4 BHK Apartment in eon free zone, Mumbai",Mumbai,eon free zone,4,4462926,1146.1,15881.07,15974
"4 BHK Apartment in kishkinda nagar, Bangalore",Bangalore,kishkinda nagar,4,21421085,1273,17379.12,83509
"3 BHK Apartment in andheri west, Mumbai",Mumbai,andheri west,3,15871021,1197.8,6708.84,61987
"3 BHK Apartment in atul nagar, Mumbai",Mumbai,atul nagar,3,14513318,1308.9,7823.53,50464
"3 BHK Apartment in dattwadi, Bangalore",Bangalore,dattwadi,3,17061328,818.4,8257.8,63316
"3 BHK Apartment in goregaon west, Mumbai",Mumbai,goregaon west,3,10018038,773.5,8523.93,36387
"3 BHK Apartment in rambaug colony, Mumbai",Mumbai,rambaug colony,3,10327001,890.7,18058.97,37590
"3 BHK Apartment in bellandur, Bangalore",Bangalore,bellandur,3,8974017,1152.8,6742.49,35925
"2 BHK Apartment in shree siddhivinayak meera, Bangalore",Bangalore,shree siddhivinayak meera,2,10753627,1224.6,2746.93,45730
"4 BHK Apartment in electronic city, Bangalore",Bangalore,electronic city,4,13638170,1401.4,7181.42,52611
"3 BHK Apartment in bellandur, Bangalore",Bangalore,bellandur,3,12451089,1548.4,7593.73,43830
"3 BHK Apartment in dattawadi, Mumbai",Mumbai,dattawadi,3,3169641,744.3,10261.96,12092
"4 BHK Apartment in hsr layout, Bangalore",Bangalore,hsr layout,4,13646726,1327.1,13227.89,53215
"3 BHK Apartment in tupe vasti, Mumbai",Mumbai,tupe vasti,3,8751097,750.9,7744.57,32387
"4 BHK Apartment in chovisawadi, Mumbai",Mumbai,chovisawadi,4,14902895,1166.5,2741.66,57234
"3 BHK Apartment in laxmi nagar, Mumbai",Mumbai,laxmi nagar,3,9502450,720.6,8416.04,32548
"3 BHK Apartment in bellandur, Bangalore",Bangalore,bellandur,3,3830205,1289.5,7265.79,14906
"3 BHK Apartment in bandra west, Mumbai",Mumbai,bandra west,3,7737142,1378.4,19257.7,28242
"3 BHK Apartment in kalubai nagar, Bangalore",Bangalore,kalubai nagar,3,2328383,844.7,8314.14,10709
"3 BHK Apartment in hsr layout, Bangalore",Bangalore,hsr layout,3,9455511,1087.4,2363.93,35434
"2 BHK Apartment in andheri east, Mumbai",Mumbai,andheri east,2,7697744,750.7,9361.79,26987
"2 BHK Apartment in urit nagar, Bangalore",Bangalore,urit nagar,2,7690459,1082.5,7642.79,34405
"3 BHK Apartment in dhayari phata, Bangalore",Bangalore,dhayari phata,3,24869781,1295.1,2928.28,111732
"3 BHK Apartment in marathahalli, Bangalore",Bangalore,marathahalli,3,7069185,740.4,9466.02,26449
"3 BHK Apartment in borhade wadi, Bangalore",Bangalore,borhade wadi,3,5517893,677.8,9460.46,23017
"3 BHK Apartment in indiranagar, Bangalore",Bangalore,indiranagar,3,14068731,1447.5,3566.12,56092
"3 BHK Apartment in hingne budrukh, Mumbai",Mumbai,hingne budrukh,3,9476710,848.3,19557.2,34514
"3 BHK Apartment in bankar vasti, Mumbai",Mumbai,bankar vasti,3,17178131,831,6762.85,57810
"3 BHK Apartment in hinjawadi phase 1, Bangalore",Bangalore,hinjawadi phase 1,3,7397767,832.4,8929.65,29946
"3 BHK Apartment in midc, Bangalore",Bangalore,midc,3,4355097,1556.1,2656.21,19843
"3 BHK Apartment in bellandur, Bangalore",Bangalore,bellandur,3,12190419,1508.3,7707.77,51391
"4 BHK Apartment in nandanwan society, Bangalore",Bangalore,nandanwan society,4,12418526,1577.7,17614.04,55436
"2 BHK Apartment in bandra east, Mumbai",Mumbai,bandra east,2,13157621,964.4,9399,43749
"2 BHK Apartment in electronic city, Bangalore",Bangalore,electronic city,2,13122142,1408.7,2944.48,49839
"3 BHK Apartment in whitefield, Bangalore",Bangalore,whitefield,3,7525185,956.1,8632.95,32456
"2 BHK Apartment in ram nagar, Bangalore",Bangalore,ram nagar,2,13858719,1256.8,7495.23,54267
"2 BHK Apartment in goregaon west, Mumbai",Mumbai,goregaon west,2,39979552,1523.7,2944.48,135344
"3 BHK Apartment in mokai vasti, Bangalore",Bangalore,mokai vasti,3,10852339,1290.3,7147.63,43355
"2 BHK Apartment in dattwadi, Mumbai",Mumbai,dattwadi,2,10682417,853.6,7554.12,44138
"3 BHK Apartment in tulaja bhawani nagar, Bangalore",Bangalore,tulaja bhawani nagar,3,12956032,1304.6,8374.04,48011
"3 BHK Apartment in shree siddhivinayak meera, Mumbai",Mumbai,shree siddhivinayak meera,3,2390258,794,8173.97,10285
"5 BHK Apartment in jambhulkar mala, Mumbai",Mumbai,jambhulkar mala,5,20432830,1384.4,17519.27,66239
"3 BHK Apartment in ashoka nagar, Bangalore",Bangalore,ashoka nagar,3,7131103,869,9468.11,25285
"3 BHK Apartment in bandra west, Mumbai",Mumbai,bandra west,3,4942126,1332.9,13261.65,16772
"2 BHK Apartment in dattwadi, Bangalore",Bangalore,dattwadi,2,5368781,639.8,7991.01,17210
"3 BHK Apartment in ashoka nagar, Bangalore",Bangalore,ashoka nagar,3,6238014,710.6,9468.11,28071
"4 BHK Apartment in dattwadi, Bangalore",Bangalore,dattwadi,4,11054726,1310.1,7757.65,43033
"2 BHK Apartment in whitefield, Bangalore",Bangalore,whitefield,2,5308771,708.6,9399,20293
"3 BHK Apartment in andheri west, Mumbai",Mumbai,andheri west,3,3728456,822.9,9366.31,14239
"3 BHK Apartment in bandra west, Mumbai",Mumbai,bandra west,3,5556472,1329.7,15674.89,21430
"3 BHK Apartment in ashoka nagar, Bangalore",Bangalore,ashoka nagar,3,11612282,1359.4,7645.75,39360
"3 BHK Apartment in tupe vasti, Bangalore",Bangalore,tupe vasti,3,6581839,732.3,7744.57,24721
"3 BHK Apartment in bandra east, Mumbai",Mumbai,bandra east,3,6822527,743.3,7729.25,31532
"3 BHK Apartment in whitefield, Bangalore",Bangalore,whitefield,3,9474669,1267.1,7253.46,38587
"4 BHK Apartment in hinjawadi phase 1, Bangalore",Bangalore,hinjawadi phase 1,4,10176277,1207.8,7323.57,42068
"4 BHK Apartment in malad west, Mumbai",Mumbai,malad west,4,40199879,1675.6,14151.62,183550
"3 BHK Apartment in electronic city, Bangalore",Bangalore,electronic city,3,14458429,1413.3,2489.09,54095
"4 BHK Apartment in mohan nagar co-op society, Mumbai",Mumbai,mohan nagar co-op society,4,12890515,1213.1,7651.11,53264
"4 BHK Apartment in whitefield, Bangalore",Bangalore,whitefield,4,12168483,1311.3,7419.62,43392
"2 BHK Apartment in malad west, Mumbai",Mumbai,malad west,2,7288433,742,7351.46,30670
"3 BHK Apartment in yelahanka, Bangalore",Bangalore,yelahanka,3,9598275,1174.7,7481.48,41511
"3 BHK Apartment in bandra east, Mumbai",Mumbai,bandra east,3,13429143,1096.3,7419.62,49361
"4 BHK Apartment in dattwadi, Mumbai",Mumbai,dattwadi,4,9683166,1021.7,7640.26,32048
"4 BHK Apartment in powai, Mumbai",Mumbai,powai,4,10920638,1101.1,11931.82,42331
"3 BHK Apartment in kaspate wasti, Bangalore",Bangalore,kaspate wasti,3,10715889,1307.9,7172.13,45305
