title,city,location,bedrooms,price_inr,area_sqft,price_per_sqft,estimated_monthly_rent
2 BHK Apartment in,Mumbai,,2,31431230,1264.3,3420.67,142905
3 BHK Apartment in,Bangalore,,3,2916439,1001.9,6818.18,10337
2 BHK Apartment in Tupe Vasti,Mumbai,Tupe Vasti,2,18118127,1692.1,2918.18,66128
3 BHK Apartment in ,Baner,,3,18500000,1395,13261.65,74000
2 BHK Apartment in,Mumbai,,2,8403686,783.7,8675.95,33820
4 BHK Apartment in Industrial Area,Bangalore,Industrial Area,4,3516349,1385.4,13476.7,16528
3 BHK Apartment in Mohan Nagar Co-Op Society,Bangalore,Mohan Nagar Co-Op Society,3,10804050,1450,7237.72,46348
2 BHK Apartment in Shree Siddhivinayak Meera,Mumbai,Shree Siddhivinayak Meera,2,14298545,1173.9,2746.93,56478
4 BHK Apartment in Magarpatta City,Bangalore,Magarpatta City,4,10334938,1153,15736.04,33886
3 BHK Apartment in,Bangalore,,3,9725578,1272.6,7417.15,41705
3 BHK Apartment in,Mumbai,,3,8968412,818.8,9163.34,33188
2 BHK Apartment in Urit Nagar,Mumbai,Urit Nagar,2,14322222,1150.6,7642.79,49937
2 BHK Apartment in Pandhari Nagar,Bangalore,Pandhari Nagar,2,5857699,690.5,7456.65,21619
4 BHK Apartment in Shankar Kalat Nagar,Mumbai,Shankar Kalat Nagar,4,14831157,1375.7,19621.58,53862
4 BHK Apartment in ,Ravet,,4,6949000,731,9506.16,27796
4 BHK Apartment in Hinjawadi Phase 1,Mumbai,Hinjawadi Phase 1,4,13321280,1012.4,8982.93,50739
3 BHK Apartment in Rakshak Nagar,Bangalore,Rakshak Nagar,3,3198886,1251.6,7253.46,12526
3 BHK Apartment in Anand Park Nagar,Mumbai,Anand Park Nagar,3,12051686,1068.4,6696.67,49526
3 BHK Apartment in Hinjawadi Phase 1,Bangalore,Hinjawadi Phase 1,3,15151349,935.8,8648.86,66519
3 BHK Apartment in Kharalwadi,Mumbai,Kharalwadi,3,12231580,1250.7,9847.88,53142
5 BHK Apartment in,Bangalore,,5,23398281,1452.8,19327.73,83647
3 BHK Apartment in North Hadapsar,Mumbai,North Hadapsar,3,7498126,704.1,7402.31,25645
3 BHK Apartment in,Mumbai,,3,10561942,849.3,9560.72,40154
2 BHK Apartment in,Bangalore,,2,11172929,1524.8,2761.01,52976
3 BHK Apartment in,Mumbai,,3,9839808,949.9,19119.35,39359
4 BHK Apartment in Ram Nagar,Tathawade,Ram Nagar,4.5,10500000,1464,7172.13,42000
3 BHK Apartment in Shankar Kalat Nagar,Bangalore,Shankar Kalat Nagar,3,10563576,1462.9,7172.13,49602
2 BHK Apartment in Dattwadi,Bangalore,Dattwadi,2,2540833,890.7,8638.76,12175
3 BHK Apartment in,Bangalore,,3,12102165,1442.8,3014.66,55061
2 BHK Apartment in Dhayari Phata,Bangalore,Dhayari Phata,2,12724239,1284.5,2717.62,54903
2 BHK Apartment in Prabhag 36,Mumbai,Prabhag 36,2,9675039,919.4,14780.41,38004
3 BHK Apartment in,Bangalore,,3,22182844,1498.5,2915.49,107889
3 BHK Apartment in,Bangalore,,3,2575732,766.6,9451.1,8694
4 BHK Apartment in Tulaja Bhawani Nagar,Mumbai,Tulaja Bhawani Nagar,4,18997203,1359.4,7843.46,67518
3 BHK Apartment in Mokai Vasti,Mumbai,Mokai Vasti,3,19403857,1658.2,7147.63,74554
3 BHK Apartment in,Mumbai,,3,9488716,725.9,9560.72,32447
3 BHK Apartment in,Bangalore,,3,9073151,1109,7417.15,41062
4 BHK Apartment in,Bangalore,,4,10885968,1287.1,13652.61,36927
3 BHK Apartment in Yashwant Nagar,Mumbai,Yashwant Nagar,3,37675139,1476.7,2523.43,149626
2 BHK Apartment in Urit Nagar,Bangalore,Urit Nagar,2,7676378,1065.5,7642.79,34003
3 BHK Apartment in Magarpatta City,Mumbai,Magarpatta City,3,26910437,977.9,9147.13,109618
4 BHK Apartment in Ashok Nagar,Mumbai,Ashok Nagar,4,42574692,1673.2,7312.36,166282
3 BHK Apartment in,Bangalore,,3,7443487,865,8668.35,26896
3 BHK Apartment in Kemse Vasti,Bangalore,Kemse Vasti,3,5736616,795.4,7886.56,23286
4 BHK Apartment in Gawade Nagar,Bangalore,Gawade Nagar,4,16007858,1190.5,7338.13,63796
3 BHK Apartment in,Bangalore,,3,14458429,1413.3,2489.09,54095
3 BHK Apartment in Chovisawadi,Bangalore,Chovisawadi,3,6763520,857.4,6098.66,26029
4 BHK Apartment in Jadhav Nagar,Mumbai,Jadhav Nagar,4,15207277,1405,14554.67,61325
2 BHK Apartment in Ram Nagar,Mumbai,Ram Nagar,2,7244641,751.7,9215.69,33055
3 BHK Apartment in,Mumbai,,3,12828761,1290.4,13261.65,53638
3 BHK Apartment in Kuthwad Colony,Bangalore,Kuthwad Colony,3,7757115,895.4,7548.97,28842
3 BHK Apartment in,Bangalore,,3,3831251,1170.9,11931.82,16620
4 BHK Apartment in,Mumbai,,4,31291884,1684.4,13724.09,129459
2 BHK Apartment in,Mumbai,,2,7006648,830.3,7351.46,29529
2 BHK Apartment in Dattwadi,Bangalore,Dattwadi,2,2374707,886.6,8186.48,10356
4 BHK Apartment in ,Upper Kharadi,,4,8371000,1269,6596.53,33484
2 BHK Apartment in,Mumbai,,2,9663737,733,9416.87,37220
3 BHK Apartment in Clover Park,Bangalore,Clover Park,3,6081821,708.4,14094.65,26818
3 BHK Apartment in Dattwadi,Bangalore,Dattwadi,3,2553585,681.7,7439.47,11873
3 BHK Apartment in Urit Nagar,Mumbai,Urit Nagar,3,14091172,1451,7338.13,61939
3 BHK Apartment in Shankar Kalat Nagar,Mumbai,Shankar Kalat Nagar,3,13691015,1485.7,7172.13,57526
3 BHK Apartment in,Mumbai,,3,19478428,1474.1,3031.31,81863
3 BHK Apartment in Kharalwadi,Mumbai,Kharalwadi,3,11854229,1247.2,9847.88,48238
3 BHK Apartment in Atul Nagar,Mumbai,Atul Nagar,3,14513318,1308.9,7823.53,50464
3 BHK Apartment in,Bangalore,,3,2513731,797.5,19634.15,9242
3 BHK Apartment in,Bangalore,,3,9510468,1185.7,11931.82,47148
4 BHK Apartment in Kishkinda Nagar,Mumbai,Kishkinda Nagar,4,21284719,1496.6,17379.12,76650
3 BHK Apartment in,Bangalore,,3,2841165,702.6,7419.74,11063
4 BHK Apartment in Prabhag 36,Mumbai,Prabhag 36,4,46177809,1598.6,20182.2,164649
3 BHK Apartment in Ashoka Nagar,Mumbai,Ashoka Nagar,3,15154145,1351.5,7645.75,63004
2 BHK Apartment in Dattwadi,Mumbai,Dattwadi,2,8319044,797.2,7554.12,32446
3 BHK Apartment in Tulaja Bhawani Nagar,Mumbai,Tulaja Bhawani Nagar,3,14176668,1484.7,8374.04,57168
3 BHK Apartment in Dattwadi,Bangalore,Dattwadi,3,6481571,868.6,8393.48,22178
3 BHK Apartment in Rakshak Nagar,Bangalore,Rakshak Nagar,3,6567965,720.6,9314.49,23650
2 BHK Apartment in Ram Nagar,Tathawade,Ram Nagar,2,7990000,867,9215.69,31960
2 BHK Apartment in,Bangalore,,2,6658654,731.6,9399,27391
3 BHK Apartment in Kotwal Nagar,Bangalore,Kotwal Nagar,3,5351464,1466.5,13137.11,23961
3 BHK Apartment in Dattwadi,Mumbai,Dattwadi,3,9651726,870.6,8393.48,36758
3 BHK Apartment in Magarpatta City,Mundhwa,Magarpatta City,3,5174000,692,7476.88,20696
3 BHK Apartment in Mokai Vasti,Bangalore,Mokai Vasti,3,4825157,1666.6,7147.63,21349
3 BHK Apartment in MIDC,Bangalore,MIDC,3,8831362,1229.9,3505.54,34280
3 BHK Apartment in Munjaba Vasti,Bangalore,Munjaba Vasti,3,2373639,777.9,8363.86,9472
2 BHK Apartment in Hadapsar Gaon,Mumbai,Hadapsar Gaon,2,9897266,1049.7,7495.74,40445
2 BHK Apartment in Hadapsar Gaon,Mumbai,Hadapsar Gaon,2,17610785,1175,7495.74,58673
4 BHK Apartment in,Bangalore,,4,11655933,1377.2,7360.74,39793
3 BHK Apartment in Kotwal Nagar,Bangalore,Kotwal Nagar,3,16770194,832.5,9313.31,81391
2 BHK Apartment in,Mumbai,,2,30292467,1488,7323.57,125192
3 BHK Apartment in,Mumbai,,3,13797423,1010.5,8668.35,56169
3 BHK Apartment in,Mumbai,,3,19099449,790.7,7661.56,63503
4 BHK Apartment in,Mumbai,,4,13398795,1339.2,7461.96,50339
4 BHK Apartment in Rakshak Nagar,Mumbai,Rakshak Nagar,4,26776887,1256.2,7159.09,122231
2 BHK Apartment in MIDC,Moshi,MIDC,2,4818000,1329,3625.28,19272
3 BHK Apartment in Kalubai Nagar,Bangalore,Kalubai Nagar,3,2328383,844.7,8314.14,10709
3 BHK Apartment in Kalubai Nagar,Bangalore,Kalubai Nagar,3,6214822,830.9,8314.14,28124
4 BHK Apartment in,Mumbai,,4,14796988,1431.3,13815.32,65404
3 BHK Apartment in,Mumbai,,3,10064957,847.5,9363.21,36474
3 BHK Apartment in Tarawade Vasti,Mumbai,Tarawade Vasti,3,13659988,1218.1,7130.8,52230
3 BHK Apartment in Mhada Colony,Bangalore,Mhada Colony,3,8630173,963.5,14712.39,39245
2 BHK Apartment in Ram Nagar,Bangalore,Ram Nagar,2,4665827,643.1,9215.69,21001
3 BHK Apartment in,Bangalore,,3,8219953,861,9163.34,38045
3 BHK Apartment in Mohan Nagar Co-Op Society,Bangalore,Mohan Nagar Co-Op Society,3,9915258,1400.6,7323.57,39012
3 BHK Apartment in Yashwant Nagar,Mumbai,Yashwant Nagar,3,14465301,1479.3,2523.43,58797
3 BHK Apartment in,Bangalore,,3,9474669,1267.1,7253.46,38587
3 BHK Apartment in Kuthwad Colony,Bangalore,Kuthwad Colony,3,5601856,625.7,7548.97,18572
5 BHK Apartment in,Mumbai,,5,16910994,1385,18328.65,71685
3 BHK Apartment in,Bangalore,,3,17538973,1172.8,7122.36,84382
3 BHK Apartment in Magarpatta City,Mumbai,Magarpatta City,3,10632540,768,9147.13,39531
2 BHK Apartment in Ram Nagar,Mumbai,Ram Nagar,2,13603989,889.4,9215.69,57321
4 BHK Apartment in,Mumbai,,4,20180178,1482.6,8374.04,71793
3 BHK Apartment in,Bangalore,,3,10680914,1477.8,7172.13,43426
4 BHK Apartment in Kotwal Nagar,Bangalore,Kotwal Nagar,4,4526882,1612.5,2758.34,19174
4 BHK Apartment in,Bangalore,,4,12574224,1554.5,7323.57,47338
3 BHK Apartment in Hinjawadi Phase 1,Mumbai,Hinjawadi Phase 1,3,25568868,1024.4,14122.53,91328
3 BHK Apartment in K. K. Market,Bangalore,K. K. Market,3,7357227,823.1,19434.19,26438
3 BHK Apartment in Atul Nagar,Mumbai,Atul Nagar,3,11907853,1191.8,7306.27,44190
3 BHK Apartment in,Mumbai,,3,13855417,1239.5,7134.18,50842
4 BHK Apartment in Prabhag 36,Bangalore,Prabhag 36,4,11628196,1350.5,20182.2,46231
3 BHK Apartment in Mundhwa Industrial Area,Mumbai,Mundhwa Industrial Area,3,19286520,915.3,9466.02,76988
4 BHK Apartment in Baner Gaon,Bangalore,Baner Gaon,4,16269134,1490,16451.15,62232
2 BHK Apartment in Ram Nagar,Bangalore,Ram Nagar,2,4210053,1135.3,7495.23,14882
3 BHK Apartment in ,Chokhi Dhani,,3,9925000,1307,7593.73,39700
3 BHK Apartment in,Bangalore,,3,10600887,1393.8,2363.93,42984
2 BHK Apartment in Mukai Nagar,Mumbai,Mukai Nagar,2,19315831,1525.3,8374.04,78023
2 BHK Apartment in,Mumbai,,2,21187896,1447.1,2530,74568
4 BHK Apartment in Kotwal Nagar,Bangalore,Kotwal Nagar,4,12227605,1648.8,2758.34,55338
3 BHK Apartment in MIDC,Moshi,MIDC,3,4750000,1355,3505.54,19000
3 BHK Apartment in Hills & Dales,Mumbai,Hills & Dales,3,2785985,681.3,8558.49,12397
2 BHK Apartment in ,Mohammed Wadi,,2,8355000,1264,6609.97,33420
3 BHK Apartment in,Mumbai,,3,22574506,1151.3,7593.73,88814
3 BHK Apartment in,Bangalore,,3,13240548,1177.8,7481.48,51285
3 BHK Apartment in Tupe Vasti,Bangalore,Tupe Vasti,3,6304601,790.1,7744.57,26861
4 BHK Apartment in Magarpatta City,Mumbai,Magarpatta City,4,17692890,1500.4,18920.81,73633
3 BHK Apartment in Dattwadi,Bangalore,Dattwadi,3,6531668,915.8,10264.15,30361
3 BHK Apartment in,Bangalore,,3,2103963,755.9,9366.31,7496
4 BHK Apartment in Jadhav Nagar,Mumbai,Jadhav Nagar,4,15701937,1525.2,14554.67,60205
3 BHK Apartment in Koregaon Park Annexe,Bangalore,Koregaon Park Annexe,3,2084348,826.7,14712.39,9128
3 BHK Apartment in Tupe Vasti,Bangalore,Tupe Vasti,3,6581839,732.3,7744.57,24721
3 BHK Apartment in,Bangalore,,3,8568597,1035.5,11931.82,34210
3 BHK Apartment in Bhumkar Nagar,Bangalore,Bhumkar Nagar,3,7935211,1108.8,7590.59,39145
3 BHK Apartment in Rakshak Nagar,Mumbai,Rakshak Nagar,3,3218233,1013.4,7585.89,11746
2 BHK Apartment in Prabhag 36,Mumbai,Prabhag 36,2,13122648,1255,14780.41,53779
3 BHK Apartment in Magarpatta City,Bangalore,Magarpatta City,3,6395218,693.9,9147.13,29765
3 BHK Apartment in Yashwant Nagar,Talegaon Dabhade,Yashwant Nagar,3,3500000,1387,2523.43,14000
3 BHK Apartment in Kemse Vasti,Bangalore,Kemse Vasti,3,6399768,788.7,7886.56,25407
4 BHK Apartment in,Mumbai,,4,15560390,1413.1,16379.31,56089
4 BHK Apartment in,Mumbai,,4,15237950,1417.6,8111.79,65002
3 BHK Apartment in Rakshak Nagar,Kharadi,Rakshak Nagar,3,8900000,1227,7253.46,35600
3 BHK Apartment in,Bangalore,,3,11510522,1302.3,7122.36,51113
3 BHK Apartment in,Mumbai,,3,16276447,1621.5,7707.77,66044
2 BHK Apartment in Hinjawadi Phase 1,Mumbai,Hinjawadi Phase 1,2,8273653,767,9466.92,31699
4 BHK Apartment in NIBM,Kondhwa,NIBM,4,7443000,786,9469.47,29772
3 BHK Apartment in MIDC,Bangalore,MIDC,3,9470433,1382.1,2656.21,44677
3 BHK Apartment in Saint Tukaram Nagar,Mumbai,Saint Tukaram Nagar,3,36508519,1437.3,3422.85,144741
4 BHK Apartment in Ganga Nagar,Mumbai,Ganga Nagar,4,3436715,1403.1,8111.79,13274
3 BHK Apartment in,Bangalore,,3,5937687,682.5,9363.21,19394
3 BHK Apartment in,Mumbai,,3,10859845,723.3,19634.15,38073
3 BHK Apartment in,Bangalore,,3,5966306,655.9,9466.02,20026
3 BHK Apartment in Ramtekdi Industrial Area,Hadapsar,Ramtekdi Industrial Area,3,12200000,1314,9284.63,48800
4 BHK Apartment in Dattwadi,Mumbai,Dattwadi,4,15242545,1244.5,7253.46,67314
3 BHK Apartment in Laxmi Nagar,Mumbai,Laxmi Nagar,3,10887436,850.8,8416.04,41533
3 BHK Apartment in Shankar Kalat Nagar,Mumbai,Shankar Kalat Nagar,3,15487247,1345.2,7169.98,56801
3 BHK Apartment in,Bangalore,,3,11354694,1125.9,7481.48,41084
3 BHK Apartment in Shree Siddhivinayak Meera,Mumbai,Shree Siddhivinayak Meera,3,2606339,761,8173.97,10220
3 BHK Apartment in Kuthwad Colony,Mumbai,Kuthwad Colony,3,9721989,714.5,7548.97,35543
3 BHK Apartment in Borhade Wadi,Mumbai,Borhade Wadi,3,13924578,615.7,9460.46,46998
4 BHK Apartment in Mayur Colony,Bangalore,Mayur Colony,4,12965247,1484.8,13652.61,45796
3 BHK Apartment in,Bangalore,,3,8266700,771.3,7419.74,31822
3 BHK Apartment in Hills & Dales,Bangalore,Hills & Dales,3,11945681,726.7,8558.49,42131
3 BHK Apartment in,Bangalore,,3,26497558,1250,3566.12,101912
3 BHK Apartment in Dattwadi,Bangalore,Dattwadi,3,6625444,915.2,8849.56,30676
3 BHK Apartment in Hinjawadi Phase 1,Bangalore,Hinjawadi Phase 1,3,7732726,840.7,8849.56,35143
2 BHK Apartment in,Bangalore,,2,9019470,1139.3,6609.97,35302
2 BHK Apartment in Kuthwad Colony,Bangalore,Kuthwad Colony,2,7245568,898.4,7819.08,31087
2 BHK Apartment in Wadmukhwadi,Bangalore,Wadmukhwadi,2,12179468,1457.9,2532.67,46091
3 BHK Apartment in,Bangalore,,3,7255444,996.5,13191.49,28427
3 BHK Apartment in,Mumbai,,3,17582912,1715.6,2917.51,70044
2 BHK Apartment in Minakshi Puram,Bangalore,Minakshi Puram,2,11045608,1493.9,3015.32,45602
4 BHK Apartment in Kotwal Nagar,Mumbai,Kotwal Nagar,4,5242192,1513.2,2758.34,19460
3 BHK Apartment in,Bangalore,,3,11881441,1387.5,3635.82,39144
2 BHK Apartment in Hadapsar Industrial Estate,Hadapsar,Hadapsar Industrial Estate,2,7839000,854,9179.16,31356
5 BHK Apartment in Jambhulkar Mala,Bangalore,Jambhulkar Mala,5,16535844,1530,17519.27,64122
3 BHK Apartment in,Mumbai,,3,17804613,1582.3,7360.74,76957
3 BHK Apartment in Kotwal Nagar,Mumbai,Kotwal Nagar,3,4630793,1191.6,13137.11,18450
4 BHK Apartment in Mundhwa Industrial Area,Mumbai,Mundhwa Industrial Area,4,13125655,1147.2,15648.15,43388
3 BHK Apartment in Rakshak Nagar,Mumbai,Rakshak Nagar,3,13340184,1312.2,7257.5,46505
4 BHK Apartment in,Bangalore,,4,12981497,1276.7,7181.42,55254
4 BHK Apartment in,Mumbai,,4,12544581,1133.5,7077.26,53840
3 BHK Apartment in Mhada Colony,Bangalore,Mhada Colony,3,7194621,829.2,14712.39,28732
2 BHK Apartment in MIDC,Mumbai,MIDC,2,37524923,1379.4,3625.28,134809
2 BHK Apartment in,Mumbai,,2,10590602,1002.4,8388.47,37807
3 BHK Apartment in Hinjawadi Phase 1,Bangalore,Hinjawadi Phase 1,3,6707333,899.6,8648.86,28097
2 BHK Apartment in Shree Siddhivinayak Meera,Mumbai,Shree Siddhivinayak Meera,2,16713252,1752.2,3146.9,76033
3 BHK Apartment in,Mumbai,,3,12829270,1368.4,7147.63,45286
2 BHK Apartment in,Mumbai,,2,5764768,659.9,7779.35,25263
3 BHK Apartment in,Bangalore,,3,9192030,1183.7,7134.18,36344
3 BHK Apartment in Anand Park Nagar,Mumbai,Anand Park Nagar,3,14866151,1203.3,6696.67,64488
3 BHK Apartment in Hinjawadi Phase 1,Bangalore,Hinjawadi Phase 1,3,13176189,869.7,14122.53,55769
2 BHK Apartment in Dhayari Phata,Bangalore,Dhayari Phata,2,20706162,1258.6,2750.79,80119
3 BHK Apartment in ,Ravet,,3,7952000,849,9366.31,31808
3 BHK Apartment in,Bangalore,,3,10271689,1285.9,7489.71,37946
3 BHK Apartment in Anand Park Nagar,Mumbai,Anand Park Nagar,3,14205995,1093.1,6696.67,56453
3 BHK Apartment in,Bangalore,,3,3029917,862.3,7643.22,13086
4 BHK Apartment in,Bangalore,,4,4503986,1523,20672.74,14919
3 BHK Apartment in Kuthwad Colony,Bangalore,Kuthwad Colony,3,5551084,777.5,7548.97,24386
2 BHK Apartment in Wadmukhwadi,Charholi Budruk,Wadmukhwadi,2,3987000,1498,2661.55,15948
3 BHK Apartment in,Mumbai,,3,7645662,773.8,9423.51,29737
3 BHK Apartment in Kalubai Nagar,Mumbai,Kalubai Nagar,3,9281757,813.3,8314.14,32271
3 BHK Apartment in,Bangalore,,3,5749608,796.5,19119.35,24349
3 BHK Apartment in,Bangalore,,3,25390474,1086.6,7481.48,103586
2 BHK Apartment in,Mumbai,,2,2921182,798.5,7779.35,11275
3 BHK Apartment in,Mumbai,,3,14428313,1336,2915.49,53819
3 BHK Apartment in,Bangalore,,3,10292684,1145.8,6720,42904
3 BHK Apartment in Rakshak Nagar,Bangalore,Rakshak Nagar,3,15670181,807.6,9314.49,56815
3 BHK Apartment in Magarpatta City,Mumbai,Magarpatta City,3,16556634,1314.5,6691,72379
3 BHK Apartment in,Bangalore,,3,2828906,846.6,9423.51,12041
2 BHK Apartment in Hadapsar Gaon,Bangalore,Hadapsar Gaon,2,4396266,1429.2,7495.74,17961
3 BHK Apartment in Bhumkar Nagar,Mumbai,Bhumkar Nagar,3,14367179,1166.9,7077.44,59193
3 BHK Apartment in,Mumbai,,3,14387454,1262.9,7461.54,54758
3 BHK Apartment in Nilanjali Society,Mumbai,Nilanjali Society,3,10839233,1150.5,15364.12,46643
3 BHK Apartment in Borhade Wadi,Mumbai,Borhade Wadi,3,8759251,751.8,9460.46,33333
3 BHK Apartment in Deccan Hills,Bangalore,Deccan Hills,3,11899177,1549,7542.21,44498
3 BHK Apartment in Dattwadi,Tathawade,Dattwadi,3,8000000,904,8849.56,32000
4 BHK Apartment in Ganga Nagar,Bangalore,Ganga Nagar,4,27175387,1394.6,8111.79,100815
3 BHK Apartment in Dattawadi,Mumbai,Dattawadi,3,3169641,744.3,10261.96,12092
3 BHK Apartment in,Bangalore,,3,7530919,816.3,8668.35,30816
2 BHK Apartment in Prabhag 36,Mumbai,Prabhag 36,2,4722942,1180.6,14780.41,19067
4 BHK Apartment in,Mumbai,,4,13770458,1261.2,7419.62,54495
3 BHK Apartment in Mohan Nagar Co-Op Society,Bangalore,Mohan Nagar Co-Op Society,3,10024323,1223.1,8016.3,39294
2 BHK Apartment in,Bangalore,,2,6062351,817.9,9416.87,24121
3 BHK Apartment in,Bangalore,,3,2715711,1287,7417.15,9911
3 BHK Apartment in,Mumbai,,3,7907831,740,7661.56,29045
4 BHK Apartment in Nandanwan Society,Bangalore,Nandanwan Society,4,3766473,1338.3,17614.04,14312
3 BHK Apartment in Magarpatta City,Mumbai,Magarpatta City,3,11050697,852.1,9147.13,39529
3 BHK Apartment in Ashoka Nagar,Bangalore,Ashoka Nagar,3,10495063,684.8,9468.11,40927
4 BHK Apartment in,Mumbai,,4,13547655,1422.4,7238.23,54530
4 BHK Apartment in Ganga Nagar,Bangalore,Ganga Nagar,4,7474498,1724,8111.79,30697
4 BHK Apartment in,Bangalore,,4,12240021,1564.5,13815.32,54044
2 BHK Apartment in Dattwadi,Bangalore,Dattwadi,2,6128224,744.4,7991.01,21503
2 BHK Apartment in Shree Siddhivinayak Meera,Mumbai,Shree Siddhivinayak Meera,2,14160255,1303.8,2746.93,64079
4 BHK Apartment in,Mumbai,,4,20919725,1629.6,7402.51,87438
4 BHK Apartment in Kotwal Nagar,Mumbai,Kotwal Nagar,4,26060897,1071.1,7505.81,101878
2 BHK Apartment in,Bangalore,,2,10604538,1328.5,2231.09,43941
3 BHK Apartment in EON Free Zone,Bangalore,EON Free Zone,3,7494370,934,18083.96,26857
4 BHK Apartment in Jadhav Nagar,Mumbai,Jadhav Nagar,4,18093066,1359.8,14554.67,66567
2 BHK Apartment in,Bangalore,,2,5781091,676.7,8670.89,22370
3 BHK Apartment in Mohan Nagar Co-Op Society,Bangalore,Mohan Nagar Co-Op Society,3,16117711,1583.8,7323.57,63225
3 BHK Apartment in Alkapuri Society,Bangalore,Alkapuri Society,3,11408746,1515.3,7811.45,55626
3 BHK Apartment in,Bangalore,,3,11187807,799.8,9560.72,49849
3 BHK Apartment in Dattwadi,Bangalore,Dattwadi,3,3143525,1233.7,7196.05,14264
3 BHK Apartment in Patil Nagar,Bangalore,Patil Nagar,3,7155890,955.9,8258.81,30454
3 BHK Apartment in,Bangalore,,3,2933608,1153.6,2363.93,11874
3 BHK Apartment in Hinjawadi Phase 1,Bangalore,Hinjawadi Phase 1,3,6042765,880.5,8183.86,29552
3 BHK Apartment in Wadmukhwadi,Bangalore,Wadmukhwadi,3,3241509,1251.8,2792.79,13443
3 BHK Apartment in,Bangalore,,3,3981022,1521.7,19257.7,16555
3 BHK Apartment in Saint Tukaram Nagar,Mumbai,Saint Tukaram Nagar,3,14354917,1513.1,3422.85,50204
4 BHK Apartment in Alkapuri Society,Mumbai,Alkapuri Society,4,17051562,1552.7,16738.51,61060
3 BHK Apartment in Rambaug Colony,Bangalore,Rambaug Colony,3,2655890,919,18058.97,10394
4 BHK Apartment in Industrial Area,Bangalore,Industrial Area,4,20041817,1406.7,13476.7,84229
3 BHK Apartment in,Bangalore,,3,9608842,1273.2,7253.46,42309
3 BHK Apartment in,Mumbai,,3,14057315,1512.8,15674.89,60505
2 BHK Apartment in,Mumbai,,2,10865401,1148.3,7419.62,42914
2 BHK Apartment in Dattwadi,Mumbai,Dattwadi,2,4428392,797.6,7376.61,16943
3 BHK Apartment in Bhumkar Nagar,Mumbai,Bhumkar Nagar,3,12711097,1045.7,7590.59,54542
3 BHK Apartment in Kumar Samrudhi Society,Mumbai,Kumar Samrudhi Society,3,29947611,1381.7,7651.11,118750
3 BHK Apartment in Laxmi Nagar,Mumbai,Laxmi Nagar,3,23010224,918.7,8416.04,94836
2 BHK Apartment in Kotwal Wadi,Bangalore,Kotwal Wadi,2,2213164,770,9496.61,9311
4 BHK Apartment in Industrial Area,Mumbai,Industrial Area,4,19591648,1373.4,13476.7,72616
3 BHK Apartment in Mohan Nagar Co-Op Society,Bangalore,Mohan Nagar Co-Op Society,3,11860402,1462.1,8016.3,47156
3 BHK Apartment in ,Mahalunge,,3,4832000,1329,3635.82,19328
3 BHK Apartment in Kotwal Nagar,Bangalore,Kotwal Nagar,3,6233958,793.1,9313.31,27764
3 BHK Apartment in Saint Tukaram Nagar,Bangalore,Saint Tukaram Nagar,3,5634056,642.1,7683.27,20773
2 BHK Apartment in Kotwal Nagar,Bangalore,Kotwal Nagar,2,3663418,1332.9,2497.29,14419
2 BHK Apartment in,Bangalore,,2,3526663,1230,2720.72,15125
3 BHK Apartment in Rambaug Colony,Mumbai,Rambaug Colony,3,9666171,872.2,18058.97,37130
2 BHK Apartment in,Bangalore,,2,12350458,1411.6,2761.01,53111
4 BHK Apartment in Baner Gaon,Mumbai,Baner Gaon,4,10175070,1141.5,16451.15,42417
3 BHK Apartment in Udhyog Nagar,Bangalore,Udhyog Nagar,3,2426804,863.6,19634.15,11815
3 BHK Apartment in Yashwant Nagar,Bangalore,Yashwant Nagar,3,13393482,1568.3,2523.43,54627
2 BHK Apartment in Kotwal Nagar,Mumbai,Kotwal Nagar,2,29659068,1305.3,2497.29,108639
3 BHK Apartment in Tupe Vasti,Mumbai,Tupe Vasti,3,8751097,750.9,7744.57,32387
3 BHK Apartment in Urit Nagar,Bangalore,Urit Nagar,3,13907751,1495.6,7338.13,63439
3 BHK Apartment in Hinjawadi Phase 1,Bangalore,Hinjawadi Phase 1,3,11783649,844.8,8929.65,51941
3 BHK Apartment in Saint Tukaram Nagar,Mumbai,Saint Tukaram Nagar,3,13379740,1382.3,3422.85,59181
3 BHK Apartment in,Bangalore,,3,11397914,824.3,9561.45,46319
4 BHK Apartment in Ashok Nagar,Bangalore,Ashok Nagar,4,12669164,1324.2,7312.36,56612
3 BHK Apartment in Mohan Nagar Co-Op Society,Mumbai,Mohan Nagar Co-Op Society,3,21682905,1654.3,7323.57,91894
2 BHK Apartment in Laxmi Nagar,Bangalore,Laxmi Nagar,2,5864829,759.8,8069.23,24817
3 BHK Apartment in Saint Tukaram Nagar,Bangalore,Saint Tukaram Nagar,3,11103470,744.9,7683.27,44817
2 BHK Apartment in,Mumbai,,2,13157621,964.4,9399,43749
