Title,City,Location,Bedrooms,Price_INR,Area_sqft,Price_per_sqft,Estimated_Monthly_Rent
3 BHK Apartment in North Hadapsar,Hadapsar,North Hadapsar,3,11300000,1510,7483.44,45200
5 BHK Apartment in Jambhulkar Mala,Wanowrie,Jambhulkar Mala,5,25000000,1427,17519.27,100000
3 BHK Apartment in ,Ravet,,3,7597000,880,8632.95,30388
4 BHK Apartment in Mayur Colony,Kothrud,Mayur Colony,4,19100000,1399,13652.61,76400
4 BHK Apartment in ,Lohegaon,,4,7591000,880,8626.14,30364
2 BHK Apartment in Hadapsar Industrial Estate,Hadapsar,Hadapsar Industrial Estate,2,7839000,854,9179.16,31356
3 BHK Apartment in Urit Nagar,Warje,Urit Nagar,3,10200000,1390,7338.13,40800
2 BHK Apartment in Ramya Nagari,Bibwewadi,Ramya Nagari,2,9664000,1372,7043.73,38656
BHK Apartment in ,Mohammed Wadi,,,40000000,770,51948.05,160000
4 BHK Apartment in Alkapuri Society,Kothrud,Alkapuri Society,4,15500000,813,19065.19,62000
4 BHK Apartment in ,Baner,,4,19200000,1399,13724.09,76800
3 BHK Apartment in Bhumkar Nagar,Wakad,Bhumkar Nagar,3,8500000,1201,7077.44,34000
4 BHK Apartment in ,Baner,,4,19300000,1397,13815.32,77200
3 BHK Apartment in ,Ravet,,3,7597000,880,8632.95,30388
3 BHK Apartment in ,Baner,,3,27500000,1428,19257.7,110000
3 BHK Apartment in Udhyog Nagar,Chinchwad,Udhyog Nagar,3,16100000,820,19634.15,64400
3 BHK Apartment in ,Ravet,,3,7952000,849,9366.31,31808
3 BHK Apartment in ,Manjari Budruk,,3,7391000,773,9561.45,29564
2 BHK Apartment in Kuthwad Colony,Lohegaon,Kuthwad Colony,2.5,6310000,807,7819.08,25240
3 BHK Apartment in Mohan Nagar Co-Op Society,Baner,Mohan Nagar Co-Op Society,3,11800000,1472,8016.3,47200
3 BHK Apartment in Anand Park Nagar,Dhanori,Anand Park Nagar,3,8257000,1233,6696.67,33028
3 BHK Apartment in Gujrat Colony,Kothrud,Gujrat Colony,3,15300000,813,18819.19,61200
2 BHK Apartment in Laxmi Nagar,Dhanori,Laxmi Nagar,2,6294000,780,8069.23,25176
4 BHK Apartment in Baner Gaon,Baner,Baner Gaon,4,22900000,1392,16451.15,91600
4 BHK Apartment in ,Wagholi,,4,11000000,1502,7323.57,44000
3 BHK Apartment in ,Bavdhan,,3,11400000,1509,7554.67,45600
3 BHK Apartment in Sant Nagar,Lohegaon,Sant Nagar,3,8000000,904,8849.56,32000
3 BHK Apartment in Dhayari Phata,Dhayari,Dhayari Phata,3,4369000,1492,2928.28,17476
3 BHK Apartment in Kuthwad Colony,Lohegaon,Kuthwad Colony,3,5858000,776,7548.97,23432
3 BHK Apartment in Sagar Co-Operative Housing Society,Bavdhan,Sagar Co-Operative Housing Society,3,11300000,1510,7483.44,45200
4 BHK Apartment in ,Bavdhan,,4,9514000,1275,7461.96,38056
3 BHK Apartment in Kuthwad Colony,Lohegaon,Kuthwad Colony,3,9239000,1238,7462.84,36956
3 BHK Apartment in Khese Park,Lohegaon,Khese Park,3,6438000,811,7938.35,25752
4 BHK Apartment in Kishkinda Nagar,Kothrud,Kishkinda Nagar,4,24800000,1427,17379.12,99200
4 BHK Apartment in Khese Wasti,Lohegaon,Khese Wasti,4,7322000,843,8685.65,29288
4 BHK Apartment in Dhayari Phata,Dhayari,Dhayari Phata,4,7124000,796,8949.75,28496
3 BHK Apartment in ,Bavdhan,,3,10500000,1464,7172.13,42000
2 BHK Apartment in Shani Nagar,Ambegaon Budruk,Shani Nagar,2,9343000,1199,7792.33,37372
3 BHK Apartment in Shankar Kalat Nagar,Wakad,Shankar Kalat Nagar,3,9744000,1359,7169.98,38976
3 BHK Apartment in Chintamani Nagar,Bibwewadi,Chintamani Nagar,3,10600000,1475,7186.44,42400
3 BHK Apartment in Kemse Vasti,Wakad,Kemse Vasti,3,6396000,811,7886.56,25584
3 BHK Apartment in ,Hinjawadi Phase 3,,3,8440000,1185,7122.36,33760
3 BHK Apartment in ,Hinjawadi Phase 3,,3,9255000,1212,7636.14,37020
4 BHK Apartment in ,Mahalunge,,4.5,16300000,836,19497.61,65200
3 BHK Apartment in K. K. Market,Balaji Nagar,K. K. Market,3,15800000,813,19434.19,63200
4 BHK Apartment in ,Hinjawadi,,4,12500000,848,14740.57,50000
4 BHK Apartment in ,Camp,,4,14700000,814,18058.97,58800
3 BHK Apartment in Borhade Wadi,Moshi,Borhade Wadi,3,7417000,784,9460.46,29668
2 BHK Apartment in MIDC,Moshi,MIDC,2,4818000,1329,3625.28,19272
2 BHK Apartment in Atur Nagar,Undri,Atur Nagar,2,3481000,1264,2753.96,13924
3 BHK Apartment in Bankar Vasti,Moshi,Bankar Vasti,3,9614000,1384,6946.53,38456
3 BHK Apartment in ,Wagholi,,3,8909000,1227,7260.8,35636
3 BHK Apartment in ,Hinjawadi Phase 2,,3,9090000,1215,7481.48,36360
3 BHK Apartment in Atul Nagar,Warje,Atul Nagar,3,9443000,1207,7823.53,37772
4 BHK Apartment in Nilanjali Society,Kalyani Nagar,Nilanjali Society,4,29900000,1427,20953.05,119600
4 BHK Apartment in ,Baner,,4.5,41700000,746,55898.12,166800
4 BHK Apartment in Vishnupuram Colony,Ambegaon Budruk,Vishnupuram Colony,4,7800000,824,9466.02,31200
3 BHK Apartment in Rakshak Nagar,Kharadi,Rakshak Nagar,3,10400000,1433,7257.5,41600
3 BHK Apartment in Andheri,Mumbai,Andheri,3 BHK,9638000,647,14896.45,28914
3 BHK Apartment in Bandra,Mumbai,Bandra,3 BHK,9638000,535,18014.95,28914
3 BHK Apartment in Borivali,Mumbai,Borivali,3 BHK,9638000,329,29294.83,28914
3 BHK Apartment in Powai,Mumbai,Powai,3 BHK,9638000,1691,5699.59,28914
3 BHK Apartment in Goregaon,Mumbai,Goregaon,3 BHK,9638000,668,14428.14,28914
6 BHK Apartment in Bandra,Mumbai,Bandra,6 BHK,9638000,555,17365.77,28914
6 BHK Apartment in Borivali,Mumbai,Borivali,6 BHK,9638000,666,14471.47,28914
6 BHK Apartment in Powai,Mumbai,Powai,6 BHK,9638000,1006,9580.52,28914
6 BHK Apartment in Goregaon,Mumbai,Goregaon,6 BHK,9638000,635,15177.95,28914
6 BHK Apartment in Malad,Mumbai,Malad,6 BHK,9638000,721,13367.55,28914
3 BHK Apartment in Malad,Mumbai,Malad,3 BHK,9638000,1551,6214.06,28914
3 BHK Apartment in Thane,Mumbai,Thane,3 BHK,9638000,875,11014.86,28914
3 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,3 BHK,9638000,733,13148.7,28914
3 BHK Apartment in Kandivali,Mumbai,Kandivali,3 BHK,9638000,778,12388.17,28914
3 BHK Apartment in Malad,Mumbai,Malad,3 BHK,9800000,1551,6318.5,29400
3 BHK Apartment in Thane,Mumbai,Thane,3 BHK,9800000,875,11200.0,29400
3 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,3 BHK,9800000,733,13369.71,29400
3 BHK Apartment in Kandivali,Mumbai,Kandivali,3 BHK,9800000,778,12596.4,29400
3 BHK Apartment in Chembur,Mumbai,Chembur,3 BHK,9800000,532,18421.05,29400
3 BHK Apartment in Andheri,Mumbai,Andheri,3 BHK,9800000,647,15146.83,29400
4 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,4 BHK,9800000,599,16360.6,29400
4 BHK Apartment in Kandivali,Mumbai,Kandivali,4 BHK,9800000,706,13881.02,29400
4 BHK Apartment in Chembur,Mumbai,Chembur,4 BHK,9800000,514,19066.15,29400
4 BHK Apartment in Andheri,Mumbai,Andheri,4 BHK,9800000,476,20588.24,29400
4 BHK Apartment in Bandra,Mumbai,Bandra,4 BHK,9800000,1027,9542.36,29400
3 BHK Apartment in Bandra,Mumbai,Bandra,3 BHK,9800000,535,18317.76,29400
3 BHK Apartment in Borivali,Mumbai,Borivali,3 BHK,9800000,329,29787.23,29400
5 BHK Apartment in Chembur,Mumbai,Chembur,5 BHK,9800000,576,17013.89,29400
5 BHK Apartment in Andheri,Mumbai,Andheri,5 BHK,9800000,519,18882.47,29400
5 BHK Apartment in Bandra,Mumbai,Bandra,5 BHK,9800000,1315,7452.47,29400
5 BHK Apartment in Borivali,Mumbai,Borivali,5 BHK,9800000,651,15053.76,29400
5 BHK Apartment in Powai,Mumbai,Powai,5 BHK,9800000,1457,6726.15,29400
5 BHK Apartment in Andheri,Mumbai,Andheri,5 BHK,3502000,527,6645.16,10506
5 BHK Apartment in Bandra,Mumbai,Bandra,5 BHK,3502000,1270,2757.48,10506
5 BHK Apartment in Borivali,Mumbai,Borivali,5 BHK,3502000,637,5497.65,10506
5 BHK Apartment in Powai,Mumbai,Powai,5 BHK,3502000,1594,2196.99,10506
5 BHK Apartment in Goregaon,Mumbai,Goregaon,5 BHK,3502000,785,4461.15,10506
3 BHK Apartment in Bandra,Mumbai,Bandra,3 BHK,3502000,510,6866.67,10506
3 BHK Apartment in Borivali,Mumbai,Borivali,3 BHK,3502000,327,10709.48,10506
3 BHK Apartment in Powai,Mumbai,Powai,3 BHK,3502000,1714,2043.17,10506
3 BHK Apartment in Goregaon,Mumbai,Goregaon,3 BHK,3502000,828,4229.47,10506
3 BHK Apartment in Malad,Mumbai,Malad,3 BHK,3502000,1231,2844.84,10506
3 BHK Apartment in Thane,Mumbai,Thane,3 BHK,3502000,362,9674.03,10506
5 BHK Apartment in Malad,Mumbai,Malad,5 BHK,3502000,715,4897.9,10506
5 BHK Apartment in Thane,Mumbai,Thane,5 BHK,3502000,402,8711.44,10506
5 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,5 BHK,3502000,1459,2400.27,10506
4 BHK Apartment in Goregaon,Mumbai,Goregaon,4 BHK,3502000,850,4120.0,10506
4 BHK Apartment in Malad,Mumbai,Malad,4 BHK,3502000,715,4897.9,10506
4 BHK Apartment in Thane,Mumbai,Thane,4 BHK,3502000,402,8711.44,10506
4 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,4 BHK,3502000,1459,2400.27,10506
4 BHK Apartment in Kandivali,Mumbai,Kandivali,4 BHK,3502000,836,4189.0,10506
5 BHK Apartment in Powai,Mumbai,Powai,5 BHK,2086000,1546,1349.29,6258
5 BHK Apartment in Goregaon,Mumbai,Goregaon,5 BHK,2086000,785,2657.32,6258
5 BHK Apartment in Malad,Mumbai,Malad,5 BHK,2086000,726,2873.28,6258
5 BHK Apartment in Thane,Mumbai,Thane,5 BHK,2086000,392,5321.43,6258
5 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,5 BHK,2086000,1480,1409.46,6258
4 BHK Apartment in Goregaon,Mumbai,Goregaon,4 BHK,2086000,850,2454.12,6258
4 BHK Apartment in Malad,Mumbai,Malad,4 BHK,2086000,726,2873.28,6258
4 BHK Apartment in Thane,Mumbai,Thane,4 BHK,2086000,392,5321.43,6258
4 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,4 BHK,2086000,1492,1398.12,6258
4 BHK Apartment in Kandivali,Mumbai,Kandivali,4 BHK,2086000,841,2480.38,6258
2 BHK Apartment in Malad,Mumbai,Malad,2 BHK,2086000,522,3996.17,6258
2 BHK Apartment in Thane,Mumbai,Thane,2 BHK,2086000,325,6418.46,6258
2 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,2 BHK,2086000,1665,1252.85,6258
2 BHK Apartment in Kandivali,Mumbai,Kandivali,2 BHK,2086000,900,2317.78,6258
2 BHK Apartment in Chembur,Mumbai,Chembur,2 BHK,2086000,534,3906.37,6258
3 BHK Apartment in Thane,Mumbai,Thane,3 BHK,2086000,351,5943.02,6258
3 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,3 BHK,2086000,1736,1201.61,6258
3 BHK Apartment in Kandivali,Mumbai,Kandivali,3 BHK,2086000,898,2322.94,6258
3 BHK Apartment in Chembur,Mumbai,Chembur,3 BHK,2086000,553,3772.15,6258
3 BHK Apartment in Andheri,Mumbai,Andheri,3 BHK,2086000,649,3214.18,6258
4 BHK Apartment in Chembur,Mumbai,Chembur,4 BHK,2086000,524,3980.92,6258
4 BHK Apartment in Andheri,Mumbai,Andheri,4 BHK,2086000,490,4257.14,6258
4 BHK Apartment in Bandra,Mumbai,Bandra,4 BHK,2086000,946,2205.07,6258
4 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,4 BHK,1971000,1492,1321.05,5913
4 BHK Apartment in Kandivali,Mumbai,Kandivali,4 BHK,1971000,841,2343.64,5913
4 BHK Apartment in Chembur,Mumbai,Chembur,4 BHK,1971000,524,3761.45,5913
4 BHK Apartment in Andheri,Mumbai,Andheri,4 BHK,1971000,490,4022.45,5913
4 BHK Apartment in Bandra,Mumbai,Bandra,4 BHK,1971000,946,2083.51,5913
4 BHK Apartment in Borivali,Mumbai,Borivali,4 BHK,1971000,330,5972.73,5913
2 BHK Apartment in Chembur,Mumbai,Chembur,2 BHK,1971000,534,3691.01,5913
2 BHK Apartment in Andheri,Mumbai,Andheri,2 BHK,1971000,506,3895.26,5913
2 BHK Apartment in Bandra,Mumbai,Bandra,2 BHK,1971000,1192,1653.52,5913
2 BHK Apartment in Borivali,Mumbai,Borivali,2 BHK,1971000,592,3329.39,5913
2 BHK Apartment in Powai,Mumbai,Powai,2 BHK,1971000,614,3210.1,5913
4 BHK Apartment in Powai,Mumbai,Powai,4 BHK,1971000,1666,1183.07,5913
4 BHK Apartment in Goregaon,Mumbai,Goregaon,4 BHK,1971000,850,2318.82,5913
4 BHK Apartment in Malad,Mumbai,Malad,4 BHK,1971000,726,2714.88,5913
2 BHK Apartment in Chembur,Mumbai,Chembur,2 BHK,1710000,534,3202.25,5130
2 BHK Apartment in Andheri,Mumbai,Andheri,2 BHK,1710000,506,3379.45,5130
2 BHK Apartment in Bandra,Mumbai,Bandra,2 BHK,1710000,1192,1434.56,5130
2 BHK Apartment in Borivali,Mumbai,Borivali,2 BHK,1710000,592,2888.51,5130
2 BHK Apartment in Powai,Mumbai,Powai,2 BHK,1710000,614,2785.02,5130
4 BHK Apartment in Andheri,Mumbai,Andheri,4 BHK,1710000,490,3489.8,5130
4 BHK Apartment in Bandra,Mumbai,Bandra,4 BHK,1710000,946,1807.61,5130
4 BHK Apartment in Borivali,Mumbai,Borivali,4 BHK,1710000,330,5181.82,5130
4 BHK Apartment in Powai,Mumbai,Powai,4 BHK,1710000,1666,1026.41,5130
4 BHK Apartment in Goregaon,Mumbai,Goregaon,4 BHK,1710000,850,2011.76,5130
4 BHK Apartment in Malad,Mumbai,Malad,4 BHK,1710000,726,2355.37,5130
3 BHK Apartment in Borivali,Mumbai,Borivali,3 BHK,1710000,330,5181.82,5130
3 BHK Apartment in Powai,Mumbai,Powai,3 BHK,1710000,1666,1026.41,5130
3 BHK Apartment in Goregaon,Mumbai,Goregaon,3 BHK,1710000,828,2065.22,5130
3 BHK Apartment in Malad,Mumbai,Malad,3 BHK,1710000,1218,1403.94,5130
3 BHK Apartment in Thane,Mumbai,Thane,3 BHK,1710000,351,4871.79,5130
3 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,3 BHK,1710000,1736,985.02,5130
4 BHK Apartment in Andheri,Mumbai,Andheri,4 BHK,2300000,490,4693.88,6900
4 BHK Apartment in Bandra,Mumbai,Bandra,4 BHK,2300000,946,2431.29,6900
4 BHK Apartment in Borivali,Mumbai,Borivali,4 BHK,2300000,330,6969.7,6900
4 BHK Apartment in Powai,Mumbai,Powai,4 BHK,2300000,1666,1380.55,6900
4 BHK Apartment in Goregaon,Mumbai,Goregaon,4 BHK,2300000,850,2705.88,6900
4 BHK Apartment in Malad,Mumbai,Malad,4 BHK,2300000,726,3168.04,6900
4 BHK Apartment in Thane,Mumbai,Thane,4 BHK,2300000,392,5867.35,6900
5 BHK Apartment in Powai,Mumbai,Powai,5 BHK,2300000,1546,1487.71,6900
5 BHK Apartment in Goregaon,Mumbai,Goregaon,5 BHK,2300000,785,2929.94,6900
5 BHK Apartment in Malad,Mumbai,Malad,5 BHK,2300000,726,3168.04,6900
5 BHK Apartment in Thane,Mumbai,Thane,5 BHK,2300000,392,5867.35,6900
5 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,5 BHK,2300000,1480,1554.05,6900
3 BHK Apartment in Goregaon,Mumbai,Goregaon,3 BHK,2300000,828,2777.78,6900
3 BHK Apartment in Malad,Mumbai,Malad,3 BHK,2300000,1218,1888.34,6900
3 BHK Apartment in Thane,Mumbai,Thane,3 BHK,2300000,351,6552.71,6900
3 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,3 BHK,2300000,1736,1324.88,6900
3 BHK Apartment in Kandivali,Mumbai,Kandivali,3 BHK,2300000,898,2561.25,6900
4 BHK Apartment in Bandra,Mumbai,Bandra,4 BHK,4500000,946,4756.87,13500
4 BHK Apartment in Borivali,Mumbai,Borivali,4 BHK,4500000,327,13761.47,13500
4 BHK Apartment in Powai,Mumbai,Powai,4 BHK,4500000,1714,2625.44,13500
4 BHK Apartment in Goregaon,Mumbai,Goregaon,4 BHK,4500000,844,5331.75,13500
4 BHK Apartment in Malad,Mumbai,Malad,4 BHK,4500000,744,6048.39,13500
4 BHK Apartment in Thane,Mumbai,Thane,4 BHK,4500000,462,9740.26,13500
5 BHK Apartment in Powai,Mumbai,Powai,5 BHK,4500000,1594,2823.09,13500
5 BHK Apartment in Goregaon,Mumbai,Goregaon,5 BHK,4500000,779,5776.64,13500
5 BHK Apartment in Malad,Mumbai,Malad,5 BHK,4500000,744,6048.39,13500
5 BHK Apartment in Thane,Mumbai,Thane,5 BHK,4500000,462,9740.26,13500
5 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,5 BHK,4500000,1381,3258.51,13500
3 BHK Apartment in Goregaon,Mumbai,Goregaon,3 BHK,4500000,822,5474.45,13500
3 BHK Apartment in Malad,Mumbai,Malad,3 BHK,4500000,1260,3571.43,13500
3 BHK Apartment in Thane,Mumbai,Thane,3 BHK,4500000,436,10321.1,13500
3 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,3 BHK,4500000,1597,2817.78,13500
3 BHK Apartment in Kandivali,Mumbai,Kandivali,3 BHK,4500000,862,5220.42,13500
2 BHK Apartment in Malad,Mumbai,Malad,2 BHK,4500000,562,8007.12,13500
2 BHK Apartment in Thane,Mumbai,Thane,2 BHK,4500000,356,12640.45,13500
2 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,2 BHK,4500000,1661,2709.21,13500
2 BHK Apartment in Kandivali,Mumbai,Kandivali,2 BHK,4500000,898,5011.14,13500
2 BHK Apartment in Chembur,Mumbai,Chembur,2 BHK,4500000,549,8196.72,13500
4 BHK Apartment in Borivali,Mumbai,Borivali,4 BHK,2400000,330,7272.73,7200
4 BHK Apartment in Powai,Mumbai,Powai,4 BHK,2400000,1666,1440.58,7200
4 BHK Apartment in Goregaon,Mumbai,Goregaon,4 BHK,2400000,850,2823.53,7200
4 BHK Apartment in Malad,Mumbai,Malad,4 BHK,2400000,726,3305.79,7200
4 BHK Apartment in Thane,Mumbai,Thane,4 BHK,2400000,392,6122.45,7200
5 BHK Apartment in Powai,Mumbai,Powai,5 BHK,2400000,1546,1552.39,7200
5 BHK Apartment in Goregaon,Mumbai,Goregaon,5 BHK,2400000,785,3057.32,7200
5 BHK Apartment in Malad,Mumbai,Malad,5 BHK,2400000,726,3305.79,7200
5 BHK Apartment in Thane,Mumbai,Thane,5 BHK,2400000,392,6122.45,7200
5 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,5 BHK,2400000,1480,1621.62,7200
3 BHK Apartment in Goregaon,Mumbai,Goregaon,3 BHK,2400000,828,2898.55,7200
3 BHK Apartment in Malad,Mumbai,Malad,3 BHK,2400000,1218,1970.44,7200
3 BHK Apartment in Thane,Mumbai,Thane,3 BHK,2400000,351,6837.61,7200
3 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,3 BHK,2400000,1736,1382.49,7200
3 BHK Apartment in Kandivali,Mumbai,Kandivali,3 BHK,2400000,898,2672.61,7200
2 BHK Apartment in Malad,Mumbai,Malad,2 BHK,2400000,522,4597.7,7200
2 BHK Apartment in Thane,Mumbai,Thane,2 BHK,2400000,325,7384.62,7200
2 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,2 BHK,2400000,1665,1441.44,7200
2 BHK Apartment in Kandivali,Mumbai,Kandivali,2 BHK,2400000,900,2666.67,7200
2 BHK Apartment in Chembur,Mumbai,Chembur,2 BHK,2400000,534,4494.38,7200
2 BHK Apartment in Andheri,Mumbai,Andheri,2 BHK,2400000,506,4743.08,7200
4 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,4 BHK,9849000,599,16442.4,29547
4 BHK Apartment in Kandivali,Mumbai,Kandivali,4 BHK,9849000,706,13950.42,29547
4 BHK Apartment in Chembur,Mumbai,Chembur,4 BHK,9849000,514,19161.48,29547
4 BHK Apartment in Andheri,Mumbai,Andheri,4 BHK,9849000,476,20691.18,29547
4 BHK Apartment in Bandra,Mumbai,Bandra,4 BHK,9849000,1027,9590.07,29547
2 BHK Apartment in Kandivali,Mumbai,Kandivali,2 BHK,9849000,593,16608.77,29547
2 BHK Apartment in Chembur,Mumbai,Chembur,2 BHK,9849000,1161,8483.2,29547
2 BHK Apartment in Andheri,Mumbai,Andheri,2 BHK,9849000,761,12942.18,29547
2 BHK Apartment in Bandra,Mumbai,Bandra,2 BHK,9849000,522,18867.82,29547
2 BHK Apartment in Borivali,Mumbai,Borivali,2 BHK,9849000,588,16750.0,29547
3 BHK Apartment in Chembur,Mumbai,Chembur,3 BHK,9849000,532,18513.16,29547
3 BHK Apartment in Andheri,Mumbai,Andheri,3 BHK,9849000,647,15222.57,29547
3 BHK Apartment in Bandra,Mumbai,Bandra,3 BHK,9849000,535,18409.35,29547
3 BHK Apartment in Borivali,Mumbai,Borivali,3 BHK,9849000,329,29936.17,29547
3 BHK Apartment in Powai,Mumbai,Powai,3 BHK,9849000,1691,5824.36,29547
3 BHK Apartment in Goregaon,Mumbai,Goregaon,3 BHK,9849000,668,14744.01,29547
3 BHK Apartment in Malad,Mumbai,Malad,3 BHK,9849000,1551,6350.1,29547
2 BHK Apartment in Kandivali,Mumbai,Kandivali,2 BHK,82100000,642,127881.62,246300
2 BHK Apartment in Chembur,Mumbai,Chembur,2 BHK,82100000,658,124772.04,246300
2 BHK Apartment in Andheri,Mumbai,Andheri,2 BHK,82100000,417,196882.49,246300
2 BHK Apartment in Bandra,Mumbai,Bandra,2 BHK,82100000,1467,55964.55,246300
2 BHK Apartment in Borivali,Mumbai,Borivali,2 BHK,82100000,876,93721.46,246300
3 BHK Apartment in Chembur,Mumbai,Chembur,3 BHK,82100000,515,159417.48,246300
3 BHK Apartment in Andheri,Mumbai,Andheri,3 BHK,82100000,668,122904.19,246300
3 BHK Apartment in Bandra,Mumbai,Bandra,3 BHK,82100000,550,149272.73,246300
3 BHK Apartment in Borivali,Mumbai,Borivali,3 BHK,82100000,650,126307.69,246300
3 BHK Apartment in Powai,Mumbai,Powai,3 BHK,82100000,512,160351.56,246300
3 BHK Apartment in Goregaon,Mumbai,Goregaon,3 BHK,22775000,335,67985.07,246300
3 BHK Apartment in Malad,Mumbai,Malad,3 BHK,82100000,1750,46914.29,246300
3 BHK Apartment in Thane,Mumbai,Thane,3 BHK,82100000,900,91222.22,246300
4 BHK Apartment in Chembur,Mumbai,Chembur,4 BHK,8984000,523,17177.82,26952
4 BHK Apartment in Andheri,Mumbai,Andheri,4 BHK,8984000,489,18372.19,26952
4 BHK Apartment in Bandra,Mumbai,Bandra,4 BHK,8984000,972,9242.8,26952
4 BHK Apartment in Borivali,Mumbai,Borivali,4 BHK,8984000,327,27474.01,26952
4 BHK Apartment in Powai,Mumbai,Powai,4 BHK,8984000,1750,5133.71,26952
2 BHK Apartment in Andheri,Mumbai,Andheri,2 BHK,8984000,660,13612.12,26952
2 BHK Apartment in Bandra,Mumbai,Bandra,2 BHK,8984000,506,17754.94,26952
2 BHK Apartment in Borivali,Mumbai,Borivali,2 BHK,8984000,351,25595.44,26952
2 BHK Apartment in Powai,Mumbai,Powai,2 BHK,8984000,1640,5478.05,26952
2 BHK Apartment in Goregaon,Mumbai,Goregaon,2 BHK,8984000,848,10594.34,26952
4 BHK Apartment in Goregaon,Mumbai,Goregaon,4 BHK,8984000,900,9982.22,26952
4 BHK Apartment in Malad,Mumbai,Malad,4 BHK,8984000,562,15985.77,26952
5 BHK Apartment in Borivali,Mumbai,Borivali,5 BHK,8984000,637,14103.61,26952
5 BHK Apartment in Powai,Mumbai,Powai,5 BHK,8984000,1546,5811.13,26952
5 BHK Apartment in Goregaon,Mumbai,Goregaon,5 BHK,8984000,818,10982.89,26952
5 BHK Apartment in Malad,Mumbai,Malad,5 BHK,8984000,562,15985.77,26952
5 BHK Apartment in Thane,Mumbai,Thane,5 BHK,8984000,654,13737.0,26952
3 BHK Apartment in Powai,Mumbai,Powai,3 BHK,8984000,1750,5133.71,26952
3 BHK Apartment in Goregaon,Mumbai,Goregaon,3 BHK,8984000,871,10314.58,26952
3 BHK Apartment in Malad,Mumbai,Malad,3 BHK,8984000,1297,6926.75,26952
3 BHK Apartment in Thane,Mumbai,Thane,3 BHK,8984000,708,12689.27,26952
3 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,3 BHK,8984000,928,9681.03,26952
4 BHK Apartment in Goregaon,Mumbai,Goregaon,4 BHK,9000000,900,10000.0,27000
4 BHK Apartment in Malad,Mumbai,Malad,4 BHK,9000000,562,16014.23,27000
4 BHK Apartment in Thane,Mumbai,Thane,4 BHK,9000000,654,13761.47,27000
4 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,4 BHK,9000000,786,11450.38,27000
4 BHK Apartment in Kandivali,Mumbai,Kandivali,4 BHK,9000000,816,11029.41,27000
1 BHK Apartment in Malad,Mumbai,Malad,1 BHK,9000000,557,16157.99,27000
1 BHK Apartment in Thane,Mumbai,Thane,1 BHK,9000000,572,15734.27,27000
1 BHK Apartment in Navi Mumbai,Mumbai,Navi Mumbai,1 BHK,9000000,736,12228.26,27000
1 BHK Apartment in Kandivali,Mumbai,Kandivali,1 BHK,9000000,427,21077.28,27000
1 BHK Apartment in Chembur,Mumbai,Chembur,1 BHK,9000000,1544,5829.02,27000
4 BHK Apartment in Chembur,Mumbai,Chembur,4 BHK,9000000,523,17208.41,27000
4 BHK Apartment in Andheri,Mumbai,Andheri,4 BHK,9000000,489,18404.91,27000
4 BHK Apartment in Bandra,Mumbai,Bandra,4 BHK,9000000,972,9259.26,27000
3 BHK Apartment in Kandivali,Mumbai,Kandivali,3 BHK,9000000,888,10135.14,27000
3 BHK Apartment in Chembur,Mumbai,Chembur,3 BHK,9000000,548,16423.36,27000
3 BHK Apartment in Andheri,Mumbai,Andheri,3 BHK,9000000,647,13910.36,27000
3 BHK Apartment in Bandra,Mumbai,Bandra,3 BHK,9000000,510,17647.06,27000
3 BHK Apartment in Borivali,Mumbai,Borivali,3 BHK,9000000,329,27355.62,27000
3 BHK Apartment in Andheri,Mumbai,Andheri,3 BHK,9272000,647,14330.76,27816
3 BHK Apartment in Bandra,Mumbai,Bandra,3 BHK,9272000,510,18180.39,27816
3 BHK Apartment in Borivali,Mumbai,Borivali,3 BHK,9272000,329,28182.37,27816
3 BHK Apartment in Powai,Mumbai,Powai,3 BHK,9272000,1750,5298.29,27816
